Format,2.0E,
3.249000e-03,1.88e-02,
3.249200e-03,1.92e-02,
3.249400e-03,1.88e-02,
3.249600e-03,1.92e-02,
3.249800e-03,1.88e-02,
3.250000e-03,1.96e-02,
3.250200e-03,1.92e-02,
3.250400e-03,1.88e-02,
3.250600e-03,1.88e-02,
3.250800e-03,1.92e-02,
3.251000e-03,1.88e-02,
3.251200e-03,1.88e-02,
3.251400e-03,1.92e-02,
3.251600e-03,1.88e-02,
3.251800e-03,1.92e-02,
3.252000e-03,1.88e-02,
3.252200e-03,1.88e-02,
3.252400e-03,1.92e-02,
3.252600e-03,1.96e-02,
3.252800e-03,1.88e-02,
3.253000e-03,1.96e-02,
3.253200e-03,1.92e-02,
3.253400e-03,1.88e-02,
3.253600e-03,1.88e-02,
3.253800e-03,1.92e-02,
3.254000e-03,1.96e-02,
3.254200e-03,1.92e-02,
3.254400e-03,1.92e-02,
3.254600e-03,1.88e-02,
3.254800e-03,1.92e-02,
3.255000e-03,1.92e-02,
3.255200e-03,1.92e-02,
3.255400e-03,1.88e-02,
3.255600e-03,1.92e-02,
3.255800e-03,1.88e-02,
3.256000e-03,1.88e-02,
3.256200e-03,1.88e-02,
3.256400e-03,1.92e-02,
3.256600e-03,1.96e-02,
3.256800e-03,1.92e-02,
3.257000e-03,1.88e-02,
3.257200e-03,1.88e-02,
3.257400e-03,1.92e-02,
3.257600e-03,1.92e-02,
3.257800e-03,1.92e-02,
3.258000e-03,1.88e-02,
3.258200e-03,1.96e-02,
3.258400e-03,1.88e-02,
3.258600e-03,1.88e-02,
3.258800e-03,1.92e-02,
3.259000e-03,1.88e-02,
3.259200e-03,1.92e-02,
3.259400e-03,1.84e-02,
3.259600e-03,1.88e-02,
3.259800e-03,1.88e-02,
3.260000e-03,1.88e-02,
3.260200e-03,1.88e-02,
3.260400e-03,1.88e-02,
3.260600e-03,1.92e-02,
3.260800e-03,1.92e-02,
3.261000e-03,1.92e-02,
3.261200e-03,1.92e-02,
3.261400e-03,1.92e-02,
3.261600e-03,1.96e-02,
3.261800e-03,1.92e-02,
3.262000e-03,1.88e-02,
3.262200e-03,1.88e-02,
3.262400e-03,1.96e-02,
3.262600e-03,1.88e-02,
3.262800e-03,1.96e-02,
3.263000e-03,1.92e-02,
3.263200e-03,1.88e-02,
3.263400e-03,1.92e-02,
3.263600e-03,1.92e-02,
3.263800e-03,1.88e-02,
3.264000e-03,1.88e-02,
3.264200e-03,1.88e-02,
3.264400e-03,1.92e-02,
3.264600e-03,1.92e-02,
3.264800e-03,1.88e-02,
3.265000e-03,1.88e-02,
3.265200e-03,1.92e-02,
3.265400e-03,1.88e-02,
3.265600e-03,1.88e-02,
3.265800e-03,1.84e-02,
3.266000e-03,1.92e-02,
3.266200e-03,1.88e-02,
3.266400e-03,1.88e-02,
3.266600e-03,1.92e-02,
3.266800e-03,1.88e-02,
3.267000e-03,1.96e-02,
3.267200e-03,1.92e-02,
3.267400e-03,1.92e-02,
3.267600e-03,1.92e-02,
3.267800e-03,1.92e-02,
3.268000e-03,1.88e-02,
3.268200e-03,1.96e-02,
3.268400e-03,1.92e-02,
3.268600e-03,1.88e-02,
3.268800e-03,1.92e-02,
3.269000e-03,1.92e-02,
3.269200e-03,1.92e-02,
3.269400e-03,1.92e-02,
3.269600e-03,1.92e-02,
3.269800e-03,1.88e-02,
3.270000e-03,1.88e-02,
3.270200e-03,1.88e-02,
3.270400e-03,1.84e-02,
3.270600e-03,1.88e-02,
3.270800e-03,1.88e-02,
3.271000e-03,1.96e-02,
3.271200e-03,1.88e-02,
3.271400e-03,1.92e-02,
3.271600e-03,1.92e-02,
3.271800e-03,1.88e-02,
3.272000e-03,1.92e-02,
3.272200e-03,1.88e-02,
3.272400e-03,1.88e-02,
3.272600e-03,1.88e-02,
3.272800e-03,1.92e-02,
3.273000e-03,1.92e-02,
3.273200e-03,1.88e-02,
3.273400e-03,1.92e-02,
3.273600e-03,1.92e-02,
3.273800e-03,2.00e-02,
3.274000e-03,1.88e-02,
3.274200e-03,1.96e-02,
3.274400e-03,1.92e-02,
3.274600e-03,1.92e-02,
3.274800e-03,1.88e-02,
3.275000e-03,1.92e-02,
3.275200e-03,1.92e-02,
3.275400e-03,1.88e-02,
3.275600e-03,1.92e-02,
3.275800e-03,1.88e-02,
3.276000e-03,1.92e-02,
3.276200e-03,1.92e-02,
3.276400e-03,1.92e-02,
3.276600e-03,1.88e-02,
3.276800e-03,1.92e-02,
3.277000e-03,1.96e-02,
3.277200e-03,1.92e-02,
3.277400e-03,1.88e-02,
3.277600e-03,1.96e-02,
3.277800e-03,1.96e-02,
3.278000e-03,1.88e-02,
3.278200e-03,1.92e-02,
3.278400e-03,1.92e-02,
3.278600e-03,1.84e-02,
3.278800e-03,1.92e-02,
3.279000e-03,1.92e-02,
3.279200e-03,1.92e-02,
3.279400e-03,1.92e-02,
3.279600e-03,1.88e-02,
3.279800e-03,1.88e-02,
3.280000e-03,1.88e-02,
3.280200e-03,1.92e-02,
3.280400e-03,1.88e-02,
3.280600e-03,1.88e-02,
3.280800e-03,1.96e-02,
3.281000e-03,1.92e-02,
3.281200e-03,1.92e-02,
3.281400e-03,1.92e-02,
3.281600e-03,1.92e-02,
3.281800e-03,1.92e-02,
3.282000e-03,1.88e-02,
3.282200e-03,1.92e-02,
3.282400e-03,1.88e-02,
3.282600e-03,1.92e-02,
3.282800e-03,1.92e-02,
3.283000e-03,1.88e-02,
3.283200e-03,1.96e-02,
3.283400e-03,1.92e-02,
3.283600e-03,1.84e-02,
3.283800e-03,1.88e-02,
3.284000e-03,1.92e-02,
3.284200e-03,1.92e-02,
3.284400e-03,1.92e-02,
3.284600e-03,1.88e-02,
3.284800e-03,1.88e-02,
3.285000e-03,1.88e-02,
3.285200e-03,1.88e-02,
3.285400e-03,1.92e-02,
3.285600e-03,1.92e-02,
3.285800e-03,1.88e-02,
3.286000e-03,1.88e-02,
3.286200e-03,1.88e-02,
3.286400e-03,1.88e-02,
3.286600e-03,1.92e-02,
3.286800e-03,1.92e-02,
3.287000e-03,1.88e-02,
3.287200e-03,1.88e-02,
3.287400e-03,1.88e-02,
3.287600e-03,1.88e-02,
3.287800e-03,1.88e-02,
3.288000e-03,1.88e-02,
3.288200e-03,1.92e-02,
3.288400e-03,1.88e-02,
3.288600e-03,1.88e-02,
3.288800e-03,1.88e-02,
3.289000e-03,1.92e-02,
3.289200e-03,1.88e-02,
3.289400e-03,1.92e-02,
3.289600e-03,1.84e-02,
3.289800e-03,1.92e-02,
3.290000e-03,1.84e-02,
3.290200e-03,1.88e-02,
3.290400e-03,1.96e-02,
3.290600e-03,1.88e-02,
3.290800e-03,1.96e-02,
3.291000e-03,1.88e-02,
3.291200e-03,1.88e-02,
3.291400e-03,1.92e-02,
3.291600e-03,1.88e-02,
3.291800e-03,1.92e-02,
3.292000e-03,1.88e-02,
3.292200e-03,1.92e-02,
3.292400e-03,1.92e-02,
3.292600e-03,1.88e-02,
3.292800e-03,1.88e-02,
3.293000e-03,1.88e-02,
3.293200e-03,1.92e-02,
3.293400e-03,1.88e-02,
3.293600e-03,1.88e-02,
3.293800e-03,1.92e-02,
3.294000e-03,1.92e-02,
3.294200e-03,1.92e-02,
3.294400e-03,1.88e-02,
3.294600e-03,1.88e-02,
3.294800e-03,1.88e-02,
3.295000e-03,1.88e-02,
3.295200e-03,1.88e-02,
3.295400e-03,1.88e-02,
3.295600e-03,1.88e-02,
3.295800e-03,1.88e-02,
3.296000e-03,1.88e-02,
3.296200e-03,1.92e-02,
3.296400e-03,1.84e-02,
3.296600e-03,1.92e-02,
3.296800e-03,1.88e-02,
3.297000e-03,1.96e-02,
3.297200e-03,1.92e-02,
3.297400e-03,1.92e-02,
3.297600e-03,1.88e-02,
3.297800e-03,1.88e-02,
3.298000e-03,1.88e-02,
3.298200e-03,1.88e-02,
3.298400e-03,1.88e-02,
3.298600e-03,1.92e-02,
3.298800e-03,1.88e-02,
3.299000e-03,1.92e-02,
3.299200e-03,1.88e-02,
3.299400e-03,1.88e-02,
3.299600e-03,1.88e-02,
3.299800e-03,1.84e-02,
3.300000e-03,1.92e-02,
3.300200e-03,1.92e-02,
3.300400e-03,1.88e-02,
3.300600e-03,1.92e-02,
3.300800e-03,1.88e-02,
3.301000e-03,1.88e-02,
3.301200e-03,1.88e-02,
3.301400e-03,1.92e-02,
3.301600e-03,1.88e-02,
3.301800e-03,1.92e-02,
3.302000e-03,1.92e-02,
3.302200e-03,1.88e-02,
3.302400e-03,1.88e-02,
3.302600e-03,1.88e-02,
3.302800e-03,1.92e-02,
3.303000e-03,1.84e-02,
3.303200e-03,1.88e-02,
3.303400e-03,1.92e-02,
3.303600e-03,1.88e-02,
3.303800e-03,1.88e-02,
3.304000e-03,1.88e-02,
3.304200e-03,1.88e-02,
3.304400e-03,1.88e-02,
3.304600e-03,1.92e-02,
3.304800e-03,1.92e-02,
3.305000e-03,1.92e-02,
3.305200e-03,1.92e-02,
3.305400e-03,1.92e-02,
3.305600e-03,1.88e-02,
3.305800e-03,1.88e-02,
3.306000e-03,1.92e-02,
3.306200e-03,1.88e-02,
3.306400e-03,1.88e-02,
3.306600e-03,1.96e-02,
3.306800e-03,1.92e-02,
3.307000e-03,1.92e-02,
3.307200e-03,1.92e-02,
3.307400e-03,1.92e-02,
3.307600e-03,1.96e-02,
3.307800e-03,1.92e-02,
3.308000e-03,1.84e-02,
3.308200e-03,1.96e-02,
3.308400e-03,1.92e-02,
3.308600e-03,1.92e-02,
3.308800e-03,1.96e-02,
3.309000e-03,1.92e-02,
3.309200e-03,1.88e-02,
3.309400e-03,1.88e-02,
3.309600e-03,1.92e-02,
3.309800e-03,1.88e-02,
3.310000e-03,1.92e-02,
3.310200e-03,1.92e-02,
3.310400e-03,1.88e-02,
3.310600e-03,1.92e-02,
3.310800e-03,1.88e-02,
3.311000e-03,1.96e-02,
3.311200e-03,1.88e-02,
3.311400e-03,1.92e-02,
3.311600e-03,1.96e-02,
3.311800e-03,1.88e-02,
3.312000e-03,1.84e-02,
3.312200e-03,1.92e-02,
3.312400e-03,1.88e-02,
3.312600e-03,1.88e-02,
3.312800e-03,1.92e-02,
3.313000e-03,1.92e-02,
3.313200e-03,1.88e-02,
3.313400e-03,1.88e-02,
3.313600e-03,1.88e-02,
3.313800e-03,1.88e-02,
3.314000e-03,1.88e-02,
3.314200e-03,1.92e-02,
3.314400e-03,1.96e-02,
3.314600e-03,1.92e-02,
3.314800e-03,2.00e-02,
3.315000e-03,1.88e-02,
3.315200e-03,1.92e-02,
3.315400e-03,1.96e-02,
3.315600e-03,1.96e-02,
3.315800e-03,1.88e-02,
3.316000e-03,1.88e-02,
3.316200e-03,2.00e-02,
3.316400e-03,1.92e-02,
3.316600e-03,1.92e-02,
3.316800e-03,1.92e-02,
3.317000e-03,1.92e-02,
3.317200e-03,1.84e-02,
3.317400e-03,1.92e-02,
3.317600e-03,1.88e-02,
3.317800e-03,1.92e-02,
3.318000e-03,1.88e-02,
3.318200e-03,1.88e-02,
3.318400e-03,1.88e-02,
3.318600e-03,1.88e-02,
3.318800e-03,1.92e-02,
3.319000e-03,1.84e-02,
3.319200e-03,1.88e-02,
3.319400e-03,1.88e-02,
3.319600e-03,1.88e-02,
3.319800e-03,1.88e-02,
3.320000e-03,1.88e-02,
3.320200e-03,1.92e-02,
3.320400e-03,1.96e-02,
3.320600e-03,1.88e-02,
3.320800e-03,1.92e-02,
3.321000e-03,1.88e-02,
3.321200e-03,1.92e-02,
3.321400e-03,1.92e-02,
3.321600e-03,1.92e-02,
3.321800e-03,1.92e-02,
3.322000e-03,1.92e-02,
3.322200e-03,1.92e-02,
3.322400e-03,1.92e-02,
3.322600e-03,1.96e-02,
3.322800e-03,1.92e-02,
3.323000e-03,1.92e-02,
3.323200e-03,1.92e-02,
3.323400e-03,1.88e-02,
3.323600e-03,1.88e-02,
3.323800e-03,1.92e-02,
3.324000e-03,1.88e-02,
3.324200e-03,1.92e-02,
3.324400e-03,1.92e-02,
3.324600e-03,1.96e-02,
3.324800e-03,1.92e-02,
3.325000e-03,1.88e-02,
3.325200e-03,1.88e-02,
3.325400e-03,1.96e-02,
3.325600e-03,1.88e-02,
3.325800e-03,1.92e-02,
3.326000e-03,1.92e-02,
3.326200e-03,1.88e-02,
3.326400e-03,1.88e-02,
3.326600e-03,1.96e-02,
3.326800e-03,1.88e-02,
3.327000e-03,1.88e-02,
3.327200e-03,1.92e-02,
3.327400e-03,1.92e-02,
3.327600e-03,1.88e-02,
3.327800e-03,1.92e-02,
3.328000e-03,1.92e-02,
3.328200e-03,1.84e-02,
3.328400e-03,1.96e-02,
3.328600e-03,1.92e-02,
3.328800e-03,1.88e-02,
3.329000e-03,2.00e-02,
3.329200e-03,1.96e-02,
3.329400e-03,1.88e-02,
3.329600e-03,1.92e-02,
3.329800e-03,1.88e-02,
3.330000e-03,1.88e-02,
3.330200e-03,1.92e-02,
3.330400e-03,1.88e-02,
3.330600e-03,1.84e-02,
3.330800e-03,1.92e-02,
3.331000e-03,1.92e-02,
3.331200e-03,2.00e-02,
3.331400e-03,1.92e-02,
3.331600e-03,1.96e-02,
3.331800e-03,1.88e-02,
3.332000e-03,1.92e-02,
3.332200e-03,1.88e-02,
3.332400e-03,1.92e-02,
3.332600e-03,1.92e-02,
3.332800e-03,1.88e-02,
3.333000e-03,1.92e-02,
3.333200e-03,1.96e-02,
3.333400e-03,1.84e-02,
3.333600e-03,1.92e-02,
3.333800e-03,1.88e-02,
3.334000e-03,1.88e-02,
3.334200e-03,1.92e-02,
3.334400e-03,1.92e-02,
3.334600e-03,1.88e-02,
3.334800e-03,1.88e-02,
3.335000e-03,1.96e-02,
3.335200e-03,1.88e-02,
3.335400e-03,1.88e-02,
3.335600e-03,1.96e-02,
3.335800e-03,1.96e-02,
3.336000e-03,1.84e-02,
3.336200e-03,1.88e-02,
3.336400e-03,1.92e-02,
3.336600e-03,1.92e-02,
3.336800e-03,1.92e-02,
3.337000e-03,1.84e-02,
3.337200e-03,1.84e-02,
3.337400e-03,1.88e-02,
3.337600e-03,1.88e-02,
3.337800e-03,1.92e-02,
3.338000e-03,1.92e-02,
3.338200e-03,1.92e-02,
3.338400e-03,1.96e-02,
3.338600e-03,1.92e-02,
3.338800e-03,1.92e-02,
3.339000e-03,1.92e-02,
3.339200e-03,1.88e-02,
3.339400e-03,1.92e-02,
3.339600e-03,1.92e-02,
3.339800e-03,1.92e-02,
3.340000e-03,1.88e-02,
3.340200e-03,1.88e-02,
3.340400e-03,1.88e-02,
3.340600e-03,1.92e-02,
3.340800e-03,1.92e-02,
3.341000e-03,1.92e-02,
3.341200e-03,2.00e-02,
3.341400e-03,1.96e-02,
3.341600e-03,1.92e-02,
3.341800e-03,1.92e-02,
3.342000e-03,1.96e-02,
3.342200e-03,1.96e-02,
3.342400e-03,2.00e-02,
3.342600e-03,1.96e-02,
3.342800e-03,1.96e-02,
3.343000e-03,1.92e-02,
3.343200e-03,1.92e-02,
3.343400e-03,1.96e-02,
3.343600e-03,1.92e-02,
3.343800e-03,1.96e-02,
3.344000e-03,1.92e-02,
3.344200e-03,1.96e-02,
3.344400e-03,1.92e-02,
3.344600e-03,1.88e-02,
3.344800e-03,1.96e-02,
3.345000e-03,1.96e-02,
3.345200e-03,1.96e-02,
3.345400e-03,1.92e-02,
3.345600e-03,1.92e-02,
3.345800e-03,1.96e-02,
3.346000e-03,1.92e-02,
3.346200e-03,1.92e-02,
3.346400e-03,1.92e-02,
3.346600e-03,1.92e-02,
3.346800e-03,1.92e-02,
3.347000e-03,1.96e-02,
3.347200e-03,2.00e-02,
3.347400e-03,1.96e-02,
3.347600e-03,1.92e-02,
3.347800e-03,1.96e-02,
3.348000e-03,2.00e-02,
3.348200e-03,1.92e-02,
3.348400e-03,1.96e-02,
3.348600e-03,1.92e-02,
3.348800e-03,2.00e-02,
3.349000e-03,1.96e-02,
3.349200e-03,1.96e-02,
3.349400e-03,1.96e-02,
3.349600e-03,1.96e-02,
3.349800e-03,1.96e-02,
3.350000e-03,1.96e-02,
3.350200e-03,1.96e-02,
3.350400e-03,1.96e-02,
3.350600e-03,1.96e-02,
3.350800e-03,2.00e-02,
3.351000e-03,2.08e-02,
3.351200e-03,2.00e-02,
3.351400e-03,2.00e-02,
3.351600e-03,2.00e-02,
3.351800e-03,2.00e-02,
3.352000e-03,2.00e-02,
3.352200e-03,2.04e-02,
3.352400e-03,2.04e-02,
3.352600e-03,2.00e-02,
3.352800e-03,2.00e-02,
3.353000e-03,2.08e-02,
3.353200e-03,2.08e-02,
3.353400e-03,2.12e-02,
3.353600e-03,2.16e-02,
3.353800e-03,2.12e-02,
3.354000e-03,2.04e-02,
3.354200e-03,2.12e-02,
3.354400e-03,2.12e-02,
3.354600e-03,2.12e-02,
3.354800e-03,2.16e-02,
3.355000e-03,2.24e-02,
3.355200e-03,2.36e-02,
3.355400e-03,2.24e-02,
3.355600e-03,2.12e-02,
3.355800e-03,2.20e-02,
3.356000e-03,2.20e-02,
3.356200e-03,2.16e-02,
3.356400e-03,2.32e-02,
3.356600e-03,2.56e-02,
3.356800e-03,2.84e-02,
3.357000e-03,2.84e-02,
3.357200e-03,2.76e-02,
3.357400e-03,2.56e-02,
3.357600e-03,2.80e-02,
3.357800e-03,2.76e-02,
3.358000e-03,2.88e-02,
3.358200e-03,3.32e-02,
3.358400e-03,3.44e-02,
3.358600e-03,3.60e-02,
3.358800e-03,3.44e-02,
3.359000e-03,3.84e-02,
3.359200e-03,4.00e-02,
3.359400e-03,4.00e-02,
3.359600e-03,4.08e-02,
3.359800e-03,4.28e-02,
3.360000e-03,4.44e-02,
3.360200e-03,4.40e-02,
3.360400e-03,4.52e-02,
3.360600e-03,4.60e-02,
3.360800e-03,4.64e-02,
3.361000e-03,4.72e-02,
3.361200e-03,4.68e-02,
3.361400e-03,4.68e-02,
3.361600e-03,4.68e-02,
3.361800e-03,4.60e-02,
3.362000e-03,4.52e-02,
3.362200e-03,4.48e-02,
3.362400e-03,4.36e-02,
3.362600e-03,4.36e-02,
3.362800e-03,4.32e-02,
3.363000e-03,3.96e-02,
3.363200e-03,3.36e-02,
3.363400e-03,3.40e-02,
3.363600e-03,3.36e-02,
3.363800e-03,3.24e-02,
3.364000e-03,3.20e-02,
3.364200e-03,3.04e-02,
3.364400e-03,3.00e-02,
3.364600e-03,2.80e-02,
3.364800e-03,2.76e-02,
3.365000e-03,2.72e-02,
3.365200e-03,2.64e-02,
3.365400e-03,2.80e-02,
3.365600e-03,2.64e-02,
3.365800e-03,2.56e-02,
3.366000e-03,2.40e-02,
3.366200e-03,2.28e-02,
3.366400e-03,2.32e-02,
3.366600e-03,2.20e-02,
3.366800e-03,2.24e-02,
3.367000e-03,2.28e-02,
3.367200e-03,2.24e-02,
3.367400e-03,2.20e-02,
3.367600e-03,2.20e-02,
3.367800e-03,2.28e-02,
3.368000e-03,2.20e-02,
3.368200e-03,2.24e-02,
3.368400e-03,2.16e-02,
3.368600e-03,2.08e-02,
3.368800e-03,2.08e-02,
3.369000e-03,2.12e-02,
3.369200e-03,2.08e-02,
3.369400e-03,2.08e-02,
3.369600e-03,2.08e-02,
3.369800e-03,2.08e-02,
3.370000e-03,2.08e-02,
3.370200e-03,2.04e-02,
3.370400e-03,2.04e-02,
3.370600e-03,2.04e-02,
3.370800e-03,2.00e-02,
3.371000e-03,2.00e-02,
3.371200e-03,2.00e-02,
3.371400e-03,2.00e-02,
3.371600e-03,2.04e-02,
3.371800e-03,2.00e-02,
3.372000e-03,2.00e-02,
3.372200e-03,2.00e-02,
3.372400e-03,2.04e-02,
3.372600e-03,2.04e-02,
3.372800e-03,1.96e-02,
3.373000e-03,1.96e-02,
3.373200e-03,2.00e-02,
3.373400e-03,2.00e-02,
3.373600e-03,2.00e-02,
3.373800e-03,2.00e-02,
3.374000e-03,1.96e-02,
3.374200e-03,2.08e-02,
3.374400e-03,1.96e-02,
3.374600e-03,1.96e-02,
3.374800e-03,2.00e-02,
3.375000e-03,1.96e-02,
3.375200e-03,2.00e-02,
3.375400e-03,1.96e-02,
3.375600e-03,1.92e-02,
3.375800e-03,2.00e-02,
3.376000e-03,1.92e-02,
3.376200e-03,1.92e-02,
3.376400e-03,1.92e-02,
3.376600e-03,1.92e-02,
3.376800e-03,1.96e-02,
3.377000e-03,2.00e-02,
3.377200e-03,1.96e-02,
3.377400e-03,1.96e-02,
3.377600e-03,1.92e-02,
3.377800e-03,1.88e-02,
3.378000e-03,1.88e-02,
3.378200e-03,1.96e-02,
3.378400e-03,1.92e-02,
3.378600e-03,2.00e-02,
3.378800e-03,1.92e-02,
3.379000e-03,1.88e-02,
3.379200e-03,1.92e-02,
3.379400e-03,1.92e-02,
3.379600e-03,1.92e-02,
3.379800e-03,1.92e-02,
3.380000e-03,1.92e-02,
3.380200e-03,2.00e-02,
3.380400e-03,1.92e-02,
