Format,2.0E,
Memory Length,1000,
IntpDistance,0,
Trigger Address,-1216,
Trigger Level,4.245E+00,
Source,CH2,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,2.000E-02,
Vertical Position,-8.880E-02,
Horizontal Units,S,
Horizontal Scale,5.000E-04,
Horizontal Position,8.575E-03,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,5.000E-06,
Horizontal Old Scale,5.000E-04,
Horizontal Old Position,8.575E-03,
Firmware,V1.26,
Time,22-Aug-19 05:40:14,
Mode,Detail,
Waveform Data,
6.075000e-03,1.76e-02,
6.080000e-03,1.76e-02,
6.085000e-03,1.76e-02,
6.090000e-03,1.76e-02,
6.095000e-03,1.76e-02,
6.100000e-03,1.76e-02,
6.105000e-03,1.68e-02,
6.110000e-03,1.76e-02,
6.115000e-03,1.76e-02,
6.120000e-03,1.76e-02,
6.125000e-03,1.68e-02,
6.130000e-03,1.76e-02,
6.135000e-03,1.68e-02,
6.140000e-03,1.76e-02,
6.145000e-03,1.76e-02,
6.150000e-03,1.76e-02,
6.155000e-03,1.76e-02,
6.160000e-03,1.76e-02,
6.165000e-03,1.68e-02,
6.170000e-03,1.76e-02,
6.175000e-03,1.76e-02,
6.180000e-03,1.76e-02,
6.185000e-03,1.76e-02,
6.190000e-03,1.68e-02,
6.195000e-03,1.76e-02,
6.200000e-03,1.76e-02,
6.205000e-03,1.68e-02,
6.210000e-03,1.76e-02,
6.215000e-03,1.68e-02,
6.220000e-03,1.76e-02,
6.225000e-03,1.76e-02,
6.230000e-03,1.68e-02,
6.235000e-03,1.76e-02,
6.240000e-03,1.76e-02,
6.245000e-03,1.76e-02,
6.250000e-03,1.76e-02,
6.255000e-03,1.76e-02,
6.260000e-03,1.76e-02,
6.265000e-03,1.68e-02,
6.270000e-03,1.76e-02,
6.275000e-03,1.76e-02,
6.280000e-03,1.76e-02,
6.285000e-03,1.76e-02,
6.290000e-03,1.68e-02,
6.295000e-03,1.76e-02,
6.300000e-03,1.76e-02,
6.305000e-03,1.68e-02,
6.310000e-03,1.76e-02,
6.315000e-03,1.76e-02,
6.320000e-03,1.76e-02,
6.325000e-03,1.76e-02,
6.330000e-03,1.76e-02,
6.335000e-03,1.76e-02,
6.340000e-03,1.76e-02,
6.345000e-03,1.76e-02,
6.350000e-03,1.68e-02,
6.355000e-03,1.76e-02,
6.360000e-03,1.76e-02,
6.365000e-03,1.76e-02,
6.370000e-03,1.76e-02,
6.375000e-03,1.76e-02,
6.380000e-03,1.76e-02,
6.385000e-03,1.76e-02,
6.390000e-03,1.76e-02,
6.395000e-03,1.76e-02,
6.400000e-03,1.76e-02,
6.405000e-03,1.76e-02,
6.410000e-03,1.76e-02,
6.415000e-03,1.76e-02,
6.420000e-03,1.76e-02,
6.425000e-03,1.76e-02,
6.430000e-03,1.76e-02,
6.435000e-03,1.76e-02,
6.440000e-03,1.76e-02,
6.445000e-03,1.68e-02,
6.450000e-03,1.68e-02,
6.455000e-03,1.76e-02,
6.460000e-03,1.76e-02,
6.465000e-03,1.76e-02,
6.470000e-03,1.76e-02,
6.475000e-03,1.76e-02,
6.480000e-03,1.76e-02,
6.485000e-03,1.68e-02,
6.490000e-03,1.76e-02,
6.495000e-03,1.76e-02,
6.500000e-03,1.76e-02,
6.505000e-03,1.76e-02,
6.510000e-03,1.68e-02,
6.515000e-03,1.76e-02,
6.520000e-03,1.68e-02,
6.525000e-03,1.68e-02,
6.530000e-03,1.68e-02,
6.535000e-03,1.76e-02,
6.540000e-03,1.76e-02,
6.545000e-03,1.76e-02,
6.550000e-03,1.76e-02,
6.555000e-03,1.76e-02,
6.560000e-03,1.76e-02,
6.565000e-03,1.76e-02,
6.570000e-03,1.76e-02,
6.575000e-03,1.76e-02,
6.580000e-03,1.76e-02,
6.585000e-03,1.84e-02,
6.590000e-03,1.68e-02,
6.595000e-03,1.76e-02,
6.600000e-03,1.68e-02,
6.605000e-03,1.76e-02,
6.610000e-03,1.76e-02,
6.615000e-03,1.76e-02,
6.620000e-03,1.68e-02,
6.625000e-03,1.76e-02,
6.630000e-03,1.76e-02,
6.635000e-03,1.76e-02,
6.640000e-03,1.84e-02,
6.645000e-03,1.76e-02,
6.650000e-03,1.68e-02,
6.655000e-03,1.76e-02,
6.660000e-03,1.76e-02,
6.665000e-03,1.76e-02,
6.670000e-03,1.68e-02,
6.675000e-03,1.76e-02,
6.680000e-03,1.76e-02,
6.685000e-03,1.76e-02,
6.690000e-03,1.76e-02,
6.695000e-03,1.76e-02,
6.700000e-03,1.76e-02,
6.705000e-03,1.76e-02,
6.710000e-03,1.76e-02,
6.715000e-03,1.76e-02,
6.720000e-03,1.76e-02,
6.725000e-03,1.68e-02,
6.730000e-03,1.76e-02,
6.735000e-03,1.68e-02,
6.740000e-03,1.76e-02,
6.745000e-03,1.76e-02,
6.750000e-03,1.76e-02,
6.755000e-03,1.76e-02,
6.760000e-03,1.68e-02,
6.765000e-03,1.68e-02,
6.770000e-03,1.76e-02,
6.775000e-03,1.76e-02,
6.780000e-03,1.76e-02,
6.785000e-03,1.76e-02,
6.790000e-03,1.76e-02,
6.795000e-03,1.76e-02,
6.800000e-03,1.76e-02,
6.805000e-03,1.76e-02,
6.810000e-03,1.76e-02,
6.815000e-03,1.76e-02,
6.820000e-03,1.76e-02,
6.825000e-03,1.76e-02,
6.830000e-03,1.76e-02,
6.835000e-03,1.76e-02,
6.840000e-03,1.76e-02,
6.845000e-03,1.76e-02,
6.850000e-03,1.76e-02,
6.855000e-03,1.76e-02,
6.860000e-03,1.76e-02,
6.865000e-03,1.76e-02,
6.870000e-03,1.76e-02,
6.875000e-03,1.76e-02,
6.880000e-03,1.76e-02,
6.885000e-03,1.76e-02,
6.890000e-03,1.76e-02,
6.895000e-03,1.76e-02,
6.900000e-03,1.76e-02,
6.905000e-03,1.76e-02,
6.910000e-03,1.76e-02,
6.915000e-03,1.76e-02,
6.920000e-03,1.76e-02,
6.925000e-03,1.76e-02,
6.930000e-03,1.76e-02,
6.935000e-03,1.76e-02,
6.940000e-03,1.76e-02,
6.945000e-03,1.76e-02,
6.950000e-03,1.76e-02,
6.955000e-03,1.76e-02,
6.960000e-03,1.76e-02,
6.965000e-03,1.76e-02,
6.970000e-03,1.76e-02,
6.975000e-03,1.76e-02,
6.980000e-03,1.76e-02,
6.985000e-03,1.68e-02,
6.990000e-03,1.76e-02,
6.995000e-03,1.76e-02,
7.000000e-03,1.76e-02,
7.005000e-03,1.76e-02,
7.010000e-03,1.76e-02,
7.015000e-03,1.76e-02,
7.020000e-03,1.76e-02,
7.025000e-03,1.76e-02,
7.030000e-03,1.76e-02,
7.035000e-03,1.76e-02,
7.040000e-03,1.76e-02,
7.045000e-03,1.76e-02,
