Format,2.0E,
Memory Length,1000,
IntpDistance,0,
Trigger Address,-3026,
Trigger Level,4.245E+00,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,2.000E-02,
Vertical Position,-8.160E-02,
Horizontal Units,S,
Horizontal Scale,2.000E-05,
Horizontal Position,7.050E-04,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,2.000E-07,
Horizontal Old Scale,2.000E-05,
Horizontal Old Position,7.050E-04,
Firmware,V1.26,
Time,23-Aug-19 05:31:37,
Mode,Detail,
Waveform Data,
6.050000e-04,2.24e-02,
6.052000e-04,2.24e-02,
6.054000e-04,2.24e-02,
6.056000e-04,2.16e-02,
6.058000e-04,2.16e-02,
6.060000e-04,2.16e-02,
6.062000e-04,2.16e-02,
6.064000e-04,2.16e-02,
6.066000e-04,2.08e-02,
6.068000e-04,2.16e-02,
6.070000e-04,2.16e-02,
6.072000e-04,2.16e-02,
6.074000e-04,2.16e-02,
6.076000e-04,2.16e-02,
6.078000e-04,2.16e-02,
6.080000e-04,2.16e-02,
6.082000e-04,2.16e-02,
6.084000e-04,2.16e-02,
6.086000e-04,2.16e-02,
6.088000e-04,2.16e-02,
6.090000e-04,2.16e-02,
6.092000e-04,2.16e-02,
6.094000e-04,2.16e-02,
6.096000e-04,2.24e-02,
6.098000e-04,2.16e-02,
6.100000e-04,2.24e-02,
6.102000e-04,2.24e-02,
6.104000e-04,2.16e-02,
6.106000e-04,2.16e-02,
6.108000e-04,2.16e-02,
6.110000e-04,2.16e-02,
6.112000e-04,2.24e-02,
6.114000e-04,2.16e-02,
6.116000e-04,2.16e-02,
6.118000e-04,2.16e-02,
6.120000e-04,2.16e-02,
6.122000e-04,2.16e-02,
6.124000e-04,2.16e-02,
6.126000e-04,2.16e-02,
6.128000e-04,2.16e-02,
6.130000e-04,2.24e-02,
6.132000e-04,2.16e-02,
6.134000e-04,2.16e-02,
6.136000e-04,2.16e-02,
6.138000e-04,2.16e-02,
6.140000e-04,2.16e-02,
6.142000e-04,2.16e-02,
6.144000e-04,2.16e-02,
6.146000e-04,2.16e-02,
6.148000e-04,2.16e-02,
6.150000e-04,2.16e-02,
6.152000e-04,2.16e-02,
6.154000e-04,2.16e-02,
6.156000e-04,2.16e-02,
6.158000e-04,2.16e-02,
6.160000e-04,2.24e-02,
6.162000e-04,2.16e-02,
6.164000e-04,2.16e-02,
6.166000e-04,2.24e-02,
6.168000e-04,2.24e-02,
6.170000e-04,2.16e-02,
6.172000e-04,2.24e-02,
6.174000e-04,2.16e-02,
6.176000e-04,2.16e-02,
6.178000e-04,2.24e-02,
6.180000e-04,2.16e-02,
6.182000e-04,2.16e-02,
6.184000e-04,2.16e-02,
6.186000e-04,2.16e-02,
6.188000e-04,2.16e-02,
6.190000e-04,2.16e-02,
6.192000e-04,2.16e-02,
6.194000e-04,2.16e-02,
6.196000e-04,2.24e-02,
6.198000e-04,2.16e-02,
6.200000e-04,2.16e-02,
6.202000e-04,2.16e-02,
6.204000e-04,2.16e-02,
6.206000e-04,2.16e-02,
6.208000e-04,2.16e-02,
6.210000e-04,2.24e-02,
6.212000e-04,2.16e-02,
6.214000e-04,2.16e-02,
6.216000e-04,2.24e-02,
6.218000e-04,2.16e-02,
6.220000e-04,2.16e-02,
6.222000e-04,2.16e-02,
6.224000e-04,2.16e-02,
6.226000e-04,2.16e-02,
6.228000e-04,2.16e-02,
6.230000e-04,2.16e-02,
6.232000e-04,2.16e-02,
6.234000e-04,2.16e-02,
6.236000e-04,2.24e-02,
6.238000e-04,2.16e-02,
6.240000e-04,2.16e-02,
6.242000e-04,2.16e-02,
6.244000e-04,2.16e-02,
6.246000e-04,2.16e-02,
6.248000e-04,2.16e-02,
6.250000e-04,2.16e-02,
6.252000e-04,2.16e-02,
6.254000e-04,2.16e-02,
6.256000e-04,2.16e-02,
6.258000e-04,2.16e-02,
6.260000e-04,2.24e-02,
6.262000e-04,2.16e-02,
6.264000e-04,2.16e-02,
6.266000e-04,2.24e-02,
6.268000e-04,2.16e-02,
6.270000e-04,2.24e-02,
6.272000e-04,2.24e-02,
6.274000e-04,2.24e-02,
6.276000e-04,2.16e-02,
6.278000e-04,2.24e-02,
6.280000e-04,2.24e-02,
6.282000e-04,2.24e-02,
6.284000e-04,2.16e-02,
6.286000e-04,2.24e-02,
6.288000e-04,2.16e-02,
6.290000e-04,2.16e-02,
6.292000e-04,2.16e-02,
6.294000e-04,2.16e-02,
6.296000e-04,2.16e-02,
6.298000e-04,2.24e-02,
6.300000e-04,2.16e-02,
6.302000e-04,2.24e-02,
6.304000e-04,2.16e-02,
6.306000e-04,2.16e-02,
6.308000e-04,2.24e-02,
6.310000e-04,2.16e-02,
6.312000e-04,2.16e-02,
6.314000e-04,2.16e-02,
6.316000e-04,2.24e-02,
6.318000e-04,2.16e-02,
6.320000e-04,2.24e-02,
6.322000e-04,2.16e-02,
6.324000e-04,2.16e-02,
6.326000e-04,2.16e-02,
6.328000e-04,2.08e-02,
6.330000e-04,2.24e-02,
6.332000e-04,2.24e-02,
6.334000e-04,2.16e-02,
6.336000e-04,2.24e-02,
6.338000e-04,2.24e-02,
6.340000e-04,2.24e-02,
6.342000e-04,2.16e-02,
6.344000e-04,2.24e-02,
6.346000e-04,2.16e-02,
6.348000e-04,2.16e-02,
6.350000e-04,2.16e-02,
6.352000e-04,2.24e-02,
6.354000e-04,2.24e-02,
6.356000e-04,2.16e-02,
6.358000e-04,2.24e-02,
6.360000e-04,2.16e-02,
6.362000e-04,2.16e-02,
6.364000e-04,2.24e-02,
6.366000e-04,2.16e-02,
6.368000e-04,2.16e-02,
6.370000e-04,2.24e-02,
6.372000e-04,2.24e-02,
6.374000e-04,2.24e-02,
6.376000e-04,2.16e-02,
6.378000e-04,2.16e-02,
6.380000e-04,2.16e-02,
6.382000e-04,2.16e-02,
6.384000e-04,2.16e-02,
6.386000e-04,2.16e-02,
6.388000e-04,2.16e-02,
6.390000e-04,2.16e-02,
6.392000e-04,2.16e-02,
6.394000e-04,2.16e-02,
6.396000e-04,2.24e-02,
6.398000e-04,2.16e-02,
6.400000e-04,2.16e-02,
6.402000e-04,2.16e-02,
6.404000e-04,2.24e-02,
6.406000e-04,2.16e-02,
6.408000e-04,2.16e-02,
6.410000e-04,2.16e-02,
6.412000e-04,2.16e-02,
6.414000e-04,2.16e-02,
6.416000e-04,2.24e-02,
6.418000e-04,2.16e-02,
6.420000e-04,2.16e-02,
6.422000e-04,2.24e-02,
6.424000e-04,2.24e-02,
6.426000e-04,2.16e-02,
6.428000e-04,2.24e-02,
6.430000e-04,2.16e-02,
6.432000e-04,2.16e-02,
6.434000e-04,2.16e-02,
6.436000e-04,2.24e-02,
6.438000e-04,2.24e-02,
