Format,2.0E,
5.370000e-04,2.16e-02,
5.372000e-04,2.24e-02,
5.374000e-04,2.24e-02,
5.376000e-04,2.16e-02,
5.378000e-04,2.16e-02,
5.380000e-04,2.16e-02,
5.382000e-04,2.16e-02,
5.384000e-04,2.16e-02,
5.386000e-04,2.16e-02,
5.388000e-04,2.16e-02,
5.390000e-04,2.16e-02,
5.392000e-04,2.16e-02,
5.394000e-04,2.24e-02,
5.396000e-04,2.16e-02,
5.398000e-04,2.24e-02,
5.400000e-04,2.16e-02,
5.402000e-04,2.16e-02,
5.404000e-04,2.16e-02,
5.406000e-04,2.16e-02,
5.408000e-04,2.16e-02,
5.410000e-04,2.16e-02,
5.412000e-04,2.16e-02,
5.414000e-04,2.16e-02,
5.416000e-04,2.16e-02,
5.418000e-04,2.16e-02,
5.420000e-04,2.16e-02,
5.422000e-04,2.24e-02,
5.424000e-04,2.16e-02,
5.426000e-04,2.24e-02,
5.428000e-04,2.16e-02,
5.430000e-04,2.16e-02,
5.432000e-04,2.08e-02,
5.434000e-04,2.16e-02,
5.436000e-04,2.16e-02,
5.438000e-04,2.16e-02,
5.440000e-04,2.16e-02,
5.442000e-04,2.16e-02,
5.444000e-04,2.16e-02,
5.446000e-04,2.16e-02,
5.448000e-04,2.16e-02,
5.450000e-04,2.24e-02,
5.452000e-04,2.24e-02,
5.454000e-04,2.16e-02,
5.456000e-04,2.24e-02,
5.458000e-04,2.08e-02,
5.460000e-04,2.24e-02,
5.462000e-04,2.16e-02,
5.464000e-04,2.16e-02,
5.466000e-04,2.16e-02,
5.468000e-04,2.24e-02,
5.470000e-04,2.16e-02,
5.472000e-04,2.24e-02,
5.474000e-04,2.16e-02,
5.476000e-04,2.08e-02,
5.478000e-04,2.16e-02,
5.480000e-04,2.16e-02,
5.482000e-04,2.16e-02,
5.484000e-04,2.08e-02,
5.486000e-04,2.16e-02,
5.488000e-04,2.16e-02,
5.490000e-04,2.24e-02,
5.492000e-04,2.16e-02,
5.494000e-04,2.16e-02,
5.496000e-04,2.16e-02,
5.498000e-04,2.16e-02,
5.500000e-04,2.16e-02,
5.502000e-04,2.16e-02,
5.504000e-04,2.16e-02,
5.506000e-04,2.24e-02,
5.508000e-04,2.16e-02,
5.510000e-04,2.16e-02,
5.512000e-04,2.16e-02,
5.514000e-04,2.08e-02,
5.516000e-04,2.16e-02,
5.518000e-04,2.16e-02,
5.520000e-04,2.16e-02,
5.522000e-04,2.24e-02,
5.524000e-04,2.24e-02,
5.526000e-04,2.16e-02,
5.528000e-04,2.16e-02,
5.530000e-04,2.16e-02,
5.532000e-04,2.16e-02,
5.534000e-04,2.16e-02,
5.536000e-04,2.24e-02,
5.538000e-04,2.16e-02,
5.540000e-04,2.24e-02,
5.542000e-04,2.16e-02,
5.544000e-04,2.16e-02,
5.546000e-04,2.24e-02,
5.548000e-04,2.24e-02,
5.550000e-04,2.16e-02,
5.552000e-04,2.16e-02,
5.554000e-04,2.16e-02,
5.556000e-04,2.24e-02,
5.558000e-04,2.16e-02,
5.560000e-04,2.16e-02,
5.562000e-04,2.16e-02,
5.564000e-04,2.16e-02,
5.566000e-04,2.16e-02,
5.568000e-04,2.24e-02,
5.570000e-04,2.16e-02,
5.572000e-04,2.16e-02,
5.574000e-04,2.16e-02,
5.576000e-04,2.16e-02,
5.578000e-04,2.16e-02,
5.580000e-04,2.24e-02,
5.582000e-04,2.16e-02,
5.584000e-04,2.16e-02,
5.586000e-04,2.16e-02,
5.588000e-04,2.16e-02,
5.590000e-04,2.16e-02,
5.592000e-04,2.16e-02,
5.594000e-04,2.16e-02,
5.596000e-04,2.16e-02,
5.598000e-04,2.24e-02,
5.600000e-04,2.16e-02,
5.602000e-04,2.16e-02,
5.604000e-04,2.16e-02,
5.606000e-04,2.16e-02,
5.608000e-04,2.16e-02,
5.610000e-04,2.16e-02,
5.612000e-04,2.16e-02,
5.614000e-04,2.24e-02,
5.616000e-04,2.24e-02,
5.618000e-04,2.24e-02,
5.620000e-04,2.16e-02,
5.622000e-04,2.16e-02,
5.624000e-04,2.24e-02,
5.626000e-04,2.24e-02,
5.628000e-04,2.16e-02,
5.630000e-04,2.08e-02,
5.632000e-04,2.16e-02,
5.634000e-04,2.16e-02,
5.636000e-04,2.24e-02,
5.638000e-04,2.16e-02,
5.640000e-04,2.16e-02,
5.642000e-04,2.16e-02,
5.644000e-04,2.16e-02,
5.646000e-04,2.16e-02,
5.648000e-04,2.16e-02,
5.650000e-04,2.16e-02,
5.652000e-04,2.16e-02,
5.654000e-04,2.16e-02,
5.656000e-04,2.24e-02,
5.658000e-04,2.16e-02,
5.660000e-04,2.24e-02,
5.662000e-04,2.16e-02,
5.664000e-04,2.24e-02,
5.666000e-04,2.16e-02,
5.668000e-04,2.24e-02,
5.670000e-04,2.24e-02,
5.672000e-04,2.16e-02,
5.674000e-04,2.16e-02,
5.676000e-04,2.24e-02,
5.678000e-04,2.24e-02,
5.680000e-04,2.24e-02,
5.682000e-04,2.16e-02,
5.684000e-04,2.16e-02,
5.686000e-04,2.16e-02,
5.688000e-04,2.16e-02,
5.690000e-04,2.16e-02,
5.692000e-04,2.16e-02,
5.694000e-04,2.16e-02,
5.696000e-04,2.16e-02,
5.698000e-04,2.24e-02,
5.700000e-04,2.24e-02,
5.702000e-04,2.08e-02,
5.704000e-04,2.24e-02,
5.706000e-04,2.16e-02,
5.708000e-04,2.24e-02,
5.710000e-04,2.16e-02,
5.712000e-04,2.24e-02,
5.714000e-04,2.16e-02,
5.716000e-04,2.16e-02,
5.718000e-04,2.16e-02,
5.720000e-04,2.16e-02,
5.722000e-04,2.24e-02,
5.724000e-04,2.16e-02,
5.726000e-04,2.16e-02,
5.728000e-04,2.24e-02,
5.730000e-04,2.24e-02,
5.732000e-04,2.16e-02,
5.734000e-04,2.24e-02,
5.736000e-04,2.24e-02,
5.738000e-04,2.16e-02,
5.740000e-04,2.24e-02,
5.742000e-04,2.24e-02,
5.744000e-04,2.32e-02,
5.746000e-04,2.24e-02,
5.748000e-04,2.24e-02,
5.750000e-04,2.16e-02,
5.752000e-04,2.24e-02,
5.754000e-04,2.24e-02,
5.756000e-04,2.24e-02,
5.758000e-04,2.24e-02,
5.760000e-04,2.24e-02,
5.762000e-04,2.24e-02,
5.764000e-04,2.24e-02,
5.766000e-04,2.32e-02,
5.768000e-04,2.24e-02,
5.770000e-04,2.24e-02,
5.772000e-04,2.32e-02,
5.774000e-04,2.32e-02,
5.776000e-04,2.24e-02,
5.778000e-04,2.24e-02,
5.780000e-04,2.32e-02,
5.782000e-04,2.32e-02,
5.784000e-04,2.32e-02,
5.786000e-04,2.24e-02,
5.788000e-04,2.24e-02,
5.790000e-04,2.32e-02,
5.792000e-04,2.32e-02,
5.794000e-04,2.32e-02,
5.796000e-04,2.40e-02,
5.798000e-04,2.32e-02,
5.800000e-04,2.40e-02,
5.802000e-04,2.40e-02,
5.804000e-04,2.32e-02,
5.806000e-04,2.32e-02,
5.808000e-04,2.40e-02,
5.810000e-04,2.40e-02,
5.812000e-04,2.56e-02,
5.814000e-04,2.48e-02,
5.816000e-04,2.48e-02,
5.818000e-04,2.48e-02,
5.820000e-04,2.48e-02,
5.822000e-04,2.48e-02,
5.824000e-04,2.48e-02,
5.826000e-04,2.48e-02,
5.828000e-04,2.48e-02,
5.830000e-04,2.96e-02,
5.832000e-04,2.88e-02,
5.834000e-04,2.80e-02,
5.836000e-04,3.12e-02,
5.838000e-04,3.20e-02,
5.840000e-04,3.04e-02,
5.842000e-04,2.88e-02,
5.844000e-04,2.88e-02,
5.846000e-04,3.12e-02,
5.848000e-04,3.92e-02,
5.850000e-04,4.48e-02,
5.852000e-04,5.04e-02,
5.854000e-04,5.04e-02,
5.856000e-04,4.80e-02,
5.858000e-04,5.28e-02,
5.860000e-04,5.04e-02,
5.862000e-04,5.68e-02,
5.864000e-04,6.24e-02,
5.866000e-04,6.48e-02,
5.868000e-04,6.56e-02,
5.870000e-04,6.32e-02,
5.872000e-04,6.16e-02,
5.874000e-04,6.08e-02,
5.876000e-04,5.44e-02,
5.878000e-04,4.88e-02,
5.880000e-04,4.56e-02,
5.882000e-04,3.84e-02,
5.884000e-04,4.24e-02,
5.886000e-04,4.00e-02,
5.888000e-04,3.44e-02,
5.890000e-04,3.52e-02,
5.892000e-04,3.60e-02,
5.894000e-04,3.60e-02,
5.896000e-04,3.52e-02,
5.898000e-04,3.04e-02,
5.900000e-04,2.80e-02,
5.902000e-04,2.72e-02,
5.904000e-04,2.56e-02,
5.906000e-04,2.56e-02,
5.908000e-04,2.64e-02,
5.910000e-04,2.80e-02,
5.912000e-04,2.64e-02,
5.914000e-04,2.64e-02,
5.916000e-04,2.64e-02,
5.918000e-04,2.56e-02,
5.920000e-04,2.40e-02,
5.922000e-04,2.40e-02,
5.924000e-04,2.56e-02,
5.926000e-04,2.48e-02,
5.928000e-04,2.48e-02,
5.930000e-04,2.56e-02,
5.932000e-04,2.40e-02,
5.934000e-04,2.32e-02,
5.936000e-04,2.40e-02,
5.938000e-04,2.40e-02,
5.940000e-04,2.40e-02,
5.942000e-04,2.32e-02,
5.944000e-04,2.32e-02,
5.946000e-04,2.32e-02,
5.948000e-04,2.32e-02,
5.950000e-04,2.24e-02,
5.952000e-04,2.24e-02,
5.954000e-04,2.24e-02,
5.956000e-04,2.32e-02,
5.958000e-04,2.32e-02,
5.960000e-04,2.24e-02,
5.962000e-04,2.24e-02,
5.964000e-04,2.40e-02,
5.966000e-04,2.32e-02,
5.968000e-04,2.32e-02,
5.970000e-04,2.32e-02,
5.972000e-04,2.24e-02,
5.974000e-04,2.32e-02,
5.976000e-04,2.24e-02,
5.978000e-04,2.24e-02,
5.980000e-04,2.32e-02,
5.982000e-04,2.24e-02,
5.984000e-04,2.32e-02,
5.986000e-04,2.32e-02,
5.988000e-04,2.32e-02,
5.990000e-04,2.24e-02,
5.992000e-04,2.24e-02,
5.994000e-04,2.24e-02,
5.996000e-04,2.24e-02,
5.998000e-04,2.16e-02,
6.000000e-04,2.24e-02,
6.002000e-04,2.24e-02,
6.004000e-04,2.32e-02,
6.006000e-04,2.16e-02,
6.008000e-04,2.24e-02,
6.010000e-04,2.24e-02,
6.012000e-04,2.24e-02,
6.014000e-04,2.16e-02,
6.016000e-04,2.24e-02,
6.018000e-04,2.24e-02,
6.020000e-04,2.24e-02,
6.022000e-04,2.24e-02,
6.024000e-04,2.16e-02,
6.026000e-04,2.24e-02,
6.028000e-04,2.16e-02,
6.030000e-04,2.16e-02,
6.032000e-04,2.16e-02,
6.034000e-04,2.16e-02,
6.036000e-04,2.24e-02,
6.038000e-04,2.24e-02,
6.040000e-04,2.24e-02,
6.042000e-04,2.16e-02,
6.044000e-04,2.24e-02,
6.046000e-04,2.16e-02,
6.048000e-04,2.16e-02,
6.050000e-04,2.24e-02,
6.052000e-04,2.16e-02,
6.054000e-04,2.24e-02,
6.056000e-04,2.24e-02,
6.058000e-04,2.16e-02,
6.060000e-04,2.24e-02,
6.062000e-04,2.24e-02,
6.064000e-04,2.24e-02,
6.066000e-04,2.16e-02,
6.068000e-04,2.16e-02,
6.070000e-04,2.24e-02,
6.072000e-04,2.16e-02,
6.074000e-04,2.24e-02,
6.076000e-04,2.24e-02,
6.078000e-04,2.24e-02,
6.080000e-04,2.24e-02,
6.082000e-04,2.16e-02,
6.084000e-04,2.24e-02,
6.086000e-04,2.24e-02,
6.088000e-04,2.16e-02,
6.090000e-04,2.24e-02,
6.092000e-04,2.24e-02,
6.094000e-04,2.16e-02,
6.096000e-04,2.24e-02,
6.098000e-04,2.16e-02,
6.100000e-04,2.16e-02,
6.102000e-04,2.24e-02,
6.104000e-04,2.16e-02,
6.106000e-04,2.16e-02,
6.108000e-04,2.16e-02,
6.110000e-04,2.16e-02,
6.112000e-04,2.24e-02,
6.114000e-04,2.16e-02,
6.116000e-04,2.16e-02,
6.118000e-04,2.16e-02,
6.120000e-04,2.16e-02,
6.122000e-04,2.16e-02,
6.124000e-04,2.16e-02,
6.126000e-04,2.16e-02,
6.128000e-04,2.08e-02,
6.130000e-04,2.24e-02,
6.132000e-04,2.16e-02,
6.134000e-04,2.16e-02,
6.136000e-04,2.16e-02,
6.138000e-04,2.24e-02,
6.140000e-04,2.24e-02,
6.142000e-04,2.24e-02,
6.144000e-04,2.16e-02,
6.146000e-04,2.16e-02,
6.148000e-04,2.16e-02,
6.150000e-04,2.16e-02,
6.152000e-04,2.24e-02,
6.154000e-04,2.16e-02,
6.156000e-04,2.16e-02,
6.158000e-04,2.16e-02,
6.160000e-04,2.16e-02,
6.162000e-04,2.24e-02,
6.164000e-04,2.24e-02,
6.166000e-04,2.16e-02,
6.168000e-04,2.16e-02,
6.170000e-04,2.24e-02,
6.172000e-04,2.24e-02,
6.174000e-04,2.16e-02,
6.176000e-04,2.08e-02,
6.178000e-04,2.16e-02,
6.180000e-04,2.16e-02,
6.182000e-04,2.16e-02,
6.184000e-04,2.16e-02,
6.186000e-04,2.16e-02,
6.188000e-04,2.16e-02,
6.190000e-04,2.08e-02,
6.192000e-04,2.16e-02,
6.194000e-04,2.16e-02,
6.196000e-04,2.16e-02,
6.198000e-04,2.16e-02,
6.200000e-04,2.16e-02,
6.202000e-04,2.16e-02,
6.204000e-04,2.16e-02,
6.206000e-04,2.24e-02,
6.208000e-04,2.24e-02,
6.210000e-04,2.16e-02,
6.212000e-04,2.16e-02,
6.214000e-04,2.24e-02,
6.216000e-04,2.08e-02,
6.218000e-04,2.16e-02,
6.220000e-04,2.08e-02,
6.222000e-04,2.16e-02,
6.224000e-04,2.24e-02,
6.226000e-04,2.16e-02,
6.228000e-04,2.16e-02,
6.230000e-04,2.16e-02,
6.232000e-04,2.16e-02,
6.234000e-04,2.16e-02,
6.236000e-04,2.24e-02,
6.238000e-04,2.16e-02,
6.240000e-04,2.16e-02,
6.242000e-04,2.24e-02,
6.244000e-04,2.16e-02,
6.246000e-04,2.16e-02,
6.248000e-04,2.24e-02,
6.250000e-04,2.16e-02,
6.252000e-04,2.08e-02,
6.254000e-04,2.16e-02,
6.256000e-04,2.16e-02,
6.258000e-04,2.16e-02,
6.260000e-04,2.16e-02,
6.262000e-04,2.24e-02,
6.264000e-04,2.16e-02,
6.266000e-04,2.16e-02,
6.268000e-04,2.16e-02,
6.270000e-04,2.16e-02,
6.272000e-04,2.16e-02,
6.274000e-04,2.24e-02,
6.276000e-04,2.24e-02,
6.278000e-04,2.16e-02,
6.280000e-04,2.16e-02,
6.282000e-04,2.16e-02,
6.284000e-04,2.16e-02,
6.286000e-04,2.16e-02,
6.288000e-04,2.16e-02,
6.290000e-04,2.16e-02,
6.292000e-04,2.16e-02,
6.294000e-04,2.24e-02,
6.296000e-04,2.24e-02,
6.298000e-04,2.24e-02,
6.300000e-04,2.24e-02,
6.302000e-04,2.24e-02,
6.304000e-04,2.16e-02,
6.306000e-04,2.16e-02,
6.308000e-04,2.16e-02,
6.310000e-04,2.16e-02,
6.312000e-04,2.24e-02,
6.314000e-04,2.16e-02,
6.316000e-04,2.16e-02,
6.318000e-04,2.16e-02,
6.320000e-04,2.24e-02,
6.322000e-04,2.16e-02,
6.324000e-04,2.24e-02,
6.326000e-04,2.24e-02,
6.328000e-04,2.16e-02,
6.330000e-04,2.16e-02,
6.332000e-04,2.16e-02,
6.334000e-04,2.16e-02,
6.336000e-04,2.16e-02,
6.338000e-04,2.16e-02,
6.340000e-04,2.16e-02,
6.342000e-04,2.16e-02,
6.344000e-04,2.16e-02,
6.346000e-04,2.24e-02,
6.348000e-04,2.16e-02,
6.350000e-04,2.24e-02,
6.352000e-04,2.16e-02,
6.354000e-04,2.24e-02,
6.356000e-04,2.24e-02,
6.358000e-04,2.16e-02,
6.360000e-04,2.16e-02,
6.362000e-04,2.24e-02,
6.364000e-04,2.24e-02,
6.366000e-04,2.16e-02,
6.368000e-04,2.16e-02,
6.370000e-04,2.16e-02,
6.372000e-04,2.16e-02,
6.374000e-04,2.16e-02,
6.376000e-04,2.16e-02,
6.378000e-04,2.16e-02,
6.380000e-04,2.16e-02,
6.382000e-04,2.16e-02,
6.384000e-04,2.16e-02,
6.386000e-04,2.24e-02,
6.388000e-04,2.16e-02,
6.390000e-04,2.16e-02,
6.392000e-04,2.16e-02,
6.394000e-04,2.16e-02,
6.396000e-04,2.16e-02,
6.398000e-04,2.16e-02,
6.400000e-04,2.16e-02,
6.402000e-04,2.16e-02,
6.404000e-04,2.24e-02,
6.406000e-04,2.16e-02,
6.408000e-04,2.24e-02,
6.410000e-04,2.16e-02,
6.412000e-04,2.16e-02,
6.414000e-04,2.24e-02,
6.416000e-04,2.16e-02,
6.418000e-04,2.24e-02,
6.420000e-04,2.16e-02,
6.422000e-04,2.16e-02,
6.424000e-04,2.16e-02,
6.426000e-04,2.16e-02,
6.428000e-04,2.16e-02,
6.430000e-04,2.24e-02,
6.432000e-04,2.24e-02,
6.434000e-04,2.16e-02,
6.436000e-04,2.08e-02,
6.438000e-04,2.16e-02,
6.440000e-04,2.16e-02,
6.442000e-04,2.16e-02,
6.444000e-04,2.16e-02,
6.446000e-04,2.16e-02,
6.448000e-04,2.16e-02,
6.450000e-04,2.16e-02,
6.452000e-04,2.24e-02,
6.454000e-04,2.24e-02,
6.456000e-04,2.24e-02,
6.458000e-04,2.16e-02,
6.460000e-04,2.16e-02,
6.462000e-04,2.32e-02,
6.464000e-04,2.16e-02,
6.466000e-04,2.16e-02,
6.468000e-04,2.16e-02,
6.470000e-04,2.16e-02,
6.472000e-04,2.16e-02,
6.474000e-04,2.24e-02,
6.476000e-04,2.24e-02,
6.478000e-04,2.16e-02,
6.480000e-04,2.16e-02,
6.482000e-04,2.16e-02,
6.484000e-04,2.16e-02,
6.486000e-04,2.16e-02,
6.488000e-04,2.16e-02,
6.490000e-04,2.16e-02,
6.492000e-04,2.24e-02,
6.494000e-04,2.08e-02,
6.496000e-04,2.16e-02,
6.498000e-04,2.16e-02,
6.500000e-04,2.24e-02,
6.502000e-04,2.16e-02,
6.504000e-04,2.16e-02,
6.506000e-04,2.16e-02,
6.508000e-04,2.16e-02,
6.510000e-04,2.16e-02,
6.512000e-04,2.24e-02,
6.514000e-04,2.24e-02,
6.516000e-04,2.16e-02,
6.518000e-04,2.16e-02,
6.520000e-04,2.24e-02,
6.522000e-04,2.16e-02,
6.524000e-04,2.16e-02,
6.526000e-04,2.16e-02,
6.528000e-04,2.16e-02,
6.530000e-04,2.24e-02,
6.532000e-04,2.16e-02,
6.534000e-04,2.16e-02,
6.536000e-04,2.24e-02,
6.538000e-04,2.16e-02,
6.540000e-04,2.16e-02,
6.542000e-04,2.16e-02,
6.544000e-04,2.24e-02,
6.546000e-04,2.16e-02,
6.548000e-04,2.24e-02,
6.550000e-04,2.24e-02,
6.552000e-04,2.16e-02,
6.554000e-04,2.16e-02,
6.556000e-04,2.16e-02,
6.558000e-04,2.16e-02,
6.560000e-04,2.16e-02,
6.562000e-04,2.08e-02,
6.564000e-04,2.16e-02,
6.566000e-04,2.16e-02,
6.568000e-04,2.16e-02,
6.570000e-04,2.16e-02,
6.572000e-04,2.16e-02,
6.574000e-04,2.16e-02,
6.576000e-04,2.24e-02,
6.578000e-04,2.16e-02,
6.580000e-04,2.16e-02,
6.582000e-04,2.24e-02,
6.584000e-04,2.16e-02,
6.586000e-04,2.16e-02,
6.588000e-04,2.24e-02,
6.590000e-04,2.16e-02,
6.592000e-04,2.24e-02,
6.594000e-04,2.16e-02,
6.596000e-04,2.08e-02,
6.598000e-04,2.16e-02,
6.600000e-04,2.16e-02,
6.602000e-04,2.16e-02,
6.604000e-04,2.24e-02,
6.606000e-04,2.24e-02,
6.608000e-04,2.16e-02,
6.610000e-04,2.16e-02,
6.612000e-04,2.16e-02,
6.614000e-04,2.16e-02,
6.616000e-04,2.16e-02,
6.618000e-04,2.16e-02,
6.620000e-04,2.16e-02,
6.622000e-04,2.24e-02,
6.624000e-04,2.16e-02,
6.626000e-04,2.08e-02,
6.628000e-04,2.16e-02,
6.630000e-04,2.16e-02,
6.632000e-04,2.16e-02,
6.634000e-04,2.16e-02,
6.636000e-04,2.24e-02,
6.638000e-04,2.16e-02,
6.640000e-04,2.16e-02,
6.642000e-04,2.16e-02,
6.644000e-04,2.16e-02,
6.646000e-04,2.24e-02,
6.648000e-04,2.08e-02,
6.650000e-04,2.16e-02,
6.652000e-04,2.16e-02,
6.654000e-04,2.16e-02,
6.656000e-04,2.16e-02,
6.658000e-04,2.08e-02,
6.660000e-04,2.24e-02,
6.662000e-04,2.16e-02,
6.664000e-04,2.16e-02,
6.666000e-04,2.16e-02,
6.668000e-04,2.16e-02,
6.670000e-04,2.16e-02,
6.672000e-04,2.16e-02,
6.674000e-04,2.24e-02,
6.676000e-04,2.16e-02,
6.678000e-04,2.24e-02,
6.680000e-04,2.16e-02,
6.682000e-04,2.16e-02,
6.684000e-04,2.16e-02,
