Format,2.0E,
2.784000e-03,2.08e-02,
2.784200e-03,2.08e-02,
2.784400e-03,2.00e-02,
2.784600e-03,2.08e-02,
2.784800e-03,2.04e-02,
2.785000e-03,2.04e-02,
2.785200e-03,2.08e-02,
2.785400e-03,2.04e-02,
2.785600e-03,2.04e-02,
2.785800e-03,2.04e-02,
2.786000e-03,2.04e-02,
2.786200e-03,2.00e-02,
2.786400e-03,2.00e-02,
2.786600e-03,2.00e-02,
2.786800e-03,1.96e-02,
2.787000e-03,2.00e-02,
2.787200e-03,1.92e-02,
2.787400e-03,2.00e-02,
2.787600e-03,1.96e-02,
2.787800e-03,1.92e-02,
2.788000e-03,2.00e-02,
2.788200e-03,2.00e-02,
2.788400e-03,2.00e-02,
2.788600e-03,1.96e-02,
2.788800e-03,2.00e-02,
2.789000e-03,1.96e-02,
2.789200e-03,1.88e-02,
2.789400e-03,2.00e-02,
2.789600e-03,2.00e-02,
2.789800e-03,1.92e-02,
2.790000e-03,1.96e-02,
2.790200e-03,2.00e-02,
2.790400e-03,1.92e-02,
2.790600e-03,1.96e-02,
2.790800e-03,1.96e-02,
2.791000e-03,2.00e-02,
2.791200e-03,2.00e-02,
2.791400e-03,1.92e-02,
2.791600e-03,1.96e-02,
2.791800e-03,1.92e-02,
2.792000e-03,1.96e-02,
2.792200e-03,1.96e-02,
2.792400e-03,1.92e-02,
2.792600e-03,1.92e-02,
2.792800e-03,1.96e-02,
2.793000e-03,1.96e-02,
2.793200e-03,1.92e-02,
2.793400e-03,1.88e-02,
2.793600e-03,2.00e-02,
2.793800e-03,1.88e-02,
2.794000e-03,1.96e-02,
2.794200e-03,1.92e-02,
2.794400e-03,1.92e-02,
2.794600e-03,1.92e-02,
2.794800e-03,1.96e-02,
2.795000e-03,1.88e-02,
2.795200e-03,1.96e-02,
2.795400e-03,1.88e-02,
2.795600e-03,2.00e-02,
2.795800e-03,1.88e-02,
2.796000e-03,1.96e-02,
2.796200e-03,1.88e-02,
2.796400e-03,2.00e-02,
2.796600e-03,1.92e-02,
2.796800e-03,1.92e-02,
2.797000e-03,1.96e-02,
2.797200e-03,1.92e-02,
2.797400e-03,1.84e-02,
2.797600e-03,1.96e-02,
2.797800e-03,1.96e-02,
2.798000e-03,1.96e-02,
2.798200e-03,1.84e-02,
2.798400e-03,1.96e-02,
2.798600e-03,1.92e-02,
2.798800e-03,1.92e-02,
2.799000e-03,1.92e-02,
2.799200e-03,1.92e-02,
2.799400e-03,1.92e-02,
2.799600e-03,1.92e-02,
2.799800e-03,1.96e-02,
2.800000e-03,1.88e-02,
2.800200e-03,1.92e-02,
2.800400e-03,1.88e-02,
2.800600e-03,1.92e-02,
2.800800e-03,1.96e-02,
2.801000e-03,1.88e-02,
2.801200e-03,1.92e-02,
2.801400e-03,1.84e-02,
2.801600e-03,1.84e-02,
2.801800e-03,1.92e-02,
2.802000e-03,1.96e-02,
2.802200e-03,1.92e-02,
2.802400e-03,1.92e-02,
2.802600e-03,1.88e-02,
2.802800e-03,1.88e-02,
2.803000e-03,1.88e-02,
2.803200e-03,1.96e-02,
2.803400e-03,1.88e-02,
2.803600e-03,1.92e-02,
2.803800e-03,1.92e-02,
2.804000e-03,1.88e-02,
2.804200e-03,1.92e-02,
2.804400e-03,1.92e-02,
2.804600e-03,1.84e-02,
2.804800e-03,1.92e-02,
2.805000e-03,1.92e-02,
2.805200e-03,1.96e-02,
2.805400e-03,1.88e-02,
2.805600e-03,1.88e-02,
2.805800e-03,1.88e-02,
2.806000e-03,1.88e-02,
2.806200e-03,1.88e-02,
2.806400e-03,1.92e-02,
2.806600e-03,1.92e-02,
2.806800e-03,2.00e-02,
2.807000e-03,1.92e-02,
2.807200e-03,1.92e-02,
2.807400e-03,1.84e-02,
2.807600e-03,1.96e-02,
2.807800e-03,1.92e-02,
2.808000e-03,1.92e-02,
2.808200e-03,1.88e-02,
2.808400e-03,1.92e-02,
2.808600e-03,1.92e-02,
2.808800e-03,1.92e-02,
2.809000e-03,1.92e-02,
2.809200e-03,1.88e-02,
2.809400e-03,1.88e-02,
2.809600e-03,1.92e-02,
2.809800e-03,1.88e-02,
2.810000e-03,1.92e-02,
2.810200e-03,1.84e-02,
2.810400e-03,1.92e-02,
2.810600e-03,1.92e-02,
2.810800e-03,1.88e-02,
2.811000e-03,1.96e-02,
2.811200e-03,1.88e-02,
2.811400e-03,1.92e-02,
2.811600e-03,1.92e-02,
2.811800e-03,1.92e-02,
2.812000e-03,1.96e-02,
2.812200e-03,1.92e-02,
2.812400e-03,1.88e-02,
2.812600e-03,1.96e-02,
2.812800e-03,1.92e-02,
2.813000e-03,1.88e-02,
2.813200e-03,1.88e-02,
2.813400e-03,1.92e-02,
2.813600e-03,1.92e-02,
2.813800e-03,1.96e-02,
2.814000e-03,1.92e-02,
2.814200e-03,1.88e-02,
2.814400e-03,2.00e-02,
2.814600e-03,1.88e-02,
2.814800e-03,1.92e-02,
2.815000e-03,1.92e-02,
2.815200e-03,1.96e-02,
2.815400e-03,1.92e-02,
2.815600e-03,1.96e-02,
2.815800e-03,1.92e-02,
2.816000e-03,1.88e-02,
2.816200e-03,1.92e-02,
2.816400e-03,1.92e-02,
2.816600e-03,1.88e-02,
2.816800e-03,1.88e-02,
2.817000e-03,1.92e-02,
2.817200e-03,1.88e-02,
2.817400e-03,1.92e-02,
2.817600e-03,1.92e-02,
2.817800e-03,1.92e-02,
2.818000e-03,1.92e-02,
2.818200e-03,1.92e-02,
2.818400e-03,1.88e-02,
2.818600e-03,1.96e-02,
2.818800e-03,1.84e-02,
2.819000e-03,1.92e-02,
2.819200e-03,1.88e-02,
2.819400e-03,1.92e-02,
2.819600e-03,1.92e-02,
2.819800e-03,2.00e-02,
2.820000e-03,1.92e-02,
2.820200e-03,1.96e-02,
2.820400e-03,1.92e-02,
2.820600e-03,1.92e-02,
2.820800e-03,1.96e-02,
2.821000e-03,1.92e-02,
2.821200e-03,1.88e-02,
2.821400e-03,1.88e-02,
2.821600e-03,1.88e-02,
2.821800e-03,1.92e-02,
2.822000e-03,1.92e-02,
2.822200e-03,1.84e-02,
2.822400e-03,1.88e-02,
2.822600e-03,1.92e-02,
2.822800e-03,1.96e-02,
2.823000e-03,1.88e-02,
2.823200e-03,1.92e-02,
2.823400e-03,1.88e-02,
2.823600e-03,1.88e-02,
2.823800e-03,1.92e-02,
2.824000e-03,1.92e-02,
2.824200e-03,1.88e-02,
2.824400e-03,1.88e-02,
2.824600e-03,1.88e-02,
2.824800e-03,1.92e-02,
2.825000e-03,1.92e-02,
2.825200e-03,1.92e-02,
2.825400e-03,1.92e-02,
2.825600e-03,1.88e-02,
2.825800e-03,1.96e-02,
2.826000e-03,1.88e-02,
2.826200e-03,1.84e-02,
2.826400e-03,1.88e-02,
2.826600e-03,1.92e-02,
2.826800e-03,1.92e-02,
2.827000e-03,1.88e-02,
2.827200e-03,1.88e-02,
2.827400e-03,1.88e-02,
2.827600e-03,1.96e-02,
2.827800e-03,1.92e-02,
2.828000e-03,1.88e-02,
2.828200e-03,1.80e-02,
2.828400e-03,1.88e-02,
2.828600e-03,1.88e-02,
2.828800e-03,1.88e-02,
2.829000e-03,1.92e-02,
2.829200e-03,1.92e-02,
2.829400e-03,1.92e-02,
2.829600e-03,1.96e-02,
2.829800e-03,1.92e-02,
2.830000e-03,1.88e-02,
2.830200e-03,1.88e-02,
2.830400e-03,1.92e-02,
2.830600e-03,1.88e-02,
2.830800e-03,1.92e-02,
2.831000e-03,1.88e-02,
2.831200e-03,1.88e-02,
2.831400e-03,1.92e-02,
2.831600e-03,1.92e-02,
2.831800e-03,1.92e-02,
2.832000e-03,1.88e-02,
2.832200e-03,1.92e-02,
2.832400e-03,1.88e-02,
2.832600e-03,1.84e-02,
2.832800e-03,1.92e-02,
2.833000e-03,1.92e-02,
2.833200e-03,1.92e-02,
2.833400e-03,1.92e-02,
2.833600e-03,1.84e-02,
2.833800e-03,1.92e-02,
2.834000e-03,1.88e-02,
2.834200e-03,1.88e-02,
2.834400e-03,1.84e-02,
2.834600e-03,1.92e-02,
2.834800e-03,1.88e-02,
2.835000e-03,1.96e-02,
2.835200e-03,1.88e-02,
2.835400e-03,1.88e-02,
2.835600e-03,1.92e-02,
2.835800e-03,1.88e-02,
2.836000e-03,1.92e-02,
2.836200e-03,1.88e-02,
2.836400e-03,1.92e-02,
2.836600e-03,1.92e-02,
2.836800e-03,1.96e-02,
2.837000e-03,1.88e-02,
2.837200e-03,1.88e-02,
2.837400e-03,1.92e-02,
2.837600e-03,1.88e-02,
2.837800e-03,1.92e-02,
2.838000e-03,1.92e-02,
2.838200e-03,1.92e-02,
2.838400e-03,1.88e-02,
2.838600e-03,1.88e-02,
2.838800e-03,1.84e-02,
2.839000e-03,1.88e-02,
2.839200e-03,1.84e-02,
2.839400e-03,1.88e-02,
2.839600e-03,1.88e-02,
2.839800e-03,1.92e-02,
2.840000e-03,1.96e-02,
2.840200e-03,1.88e-02,
2.840400e-03,1.92e-02,
2.840600e-03,1.92e-02,
2.840800e-03,1.88e-02,
2.841000e-03,1.92e-02,
2.841200e-03,1.88e-02,
2.841400e-03,1.92e-02,
2.841600e-03,1.88e-02,
2.841800e-03,1.88e-02,
2.842000e-03,1.92e-02,
2.842200e-03,1.96e-02,
2.842400e-03,1.92e-02,
2.842600e-03,1.92e-02,
2.842800e-03,1.84e-02,
2.843000e-03,1.88e-02,
2.843200e-03,1.88e-02,
2.843400e-03,1.88e-02,
2.843600e-03,1.96e-02,
2.843800e-03,1.92e-02,
2.844000e-03,1.92e-02,
2.844200e-03,1.92e-02,
2.844400e-03,1.96e-02,
2.844600e-03,1.88e-02,
2.844800e-03,1.92e-02,
2.845000e-03,1.88e-02,
2.845200e-03,1.92e-02,
2.845400e-03,1.92e-02,
2.845600e-03,1.92e-02,
2.845800e-03,1.92e-02,
2.846000e-03,1.88e-02,
2.846200e-03,1.96e-02,
2.846400e-03,1.88e-02,
2.846600e-03,1.92e-02,
2.846800e-03,1.92e-02,
2.847000e-03,1.84e-02,
2.847200e-03,1.88e-02,
2.847400e-03,1.88e-02,
2.847600e-03,1.84e-02,
2.847800e-03,1.84e-02,
2.848000e-03,1.92e-02,
2.848200e-03,1.88e-02,
2.848400e-03,1.92e-02,
2.848600e-03,1.92e-02,
2.848800e-03,1.84e-02,
2.849000e-03,1.84e-02,
2.849200e-03,1.88e-02,
2.849400e-03,1.92e-02,
2.849600e-03,1.88e-02,
2.849800e-03,1.92e-02,
2.850000e-03,1.88e-02,
2.850200e-03,1.92e-02,
2.850400e-03,1.92e-02,
2.850600e-03,1.92e-02,
2.850800e-03,1.92e-02,
2.851000e-03,1.96e-02,
2.851200e-03,1.88e-02,
2.851400e-03,1.92e-02,
2.851600e-03,1.92e-02,
2.851800e-03,1.88e-02,
2.852000e-03,1.92e-02,
2.852200e-03,1.84e-02,
2.852400e-03,1.88e-02,
2.852600e-03,1.84e-02,
2.852800e-03,1.84e-02,
2.853000e-03,1.92e-02,
2.853200e-03,1.88e-02,
2.853400e-03,1.92e-02,
2.853600e-03,1.88e-02,
2.853800e-03,1.92e-02,
2.854000e-03,1.88e-02,
2.854200e-03,1.96e-02,
2.854400e-03,1.92e-02,
2.854600e-03,1.84e-02,
2.854800e-03,1.92e-02,
2.855000e-03,1.88e-02,
2.855200e-03,1.88e-02,
2.855400e-03,1.84e-02,
2.855600e-03,1.92e-02,
2.855800e-03,1.88e-02,
2.856000e-03,1.92e-02,
2.856200e-03,1.92e-02,
2.856400e-03,1.88e-02,
2.856600e-03,1.92e-02,
2.856800e-03,1.84e-02,
2.857000e-03,1.88e-02,
2.857200e-03,1.92e-02,
2.857400e-03,1.88e-02,
2.857600e-03,1.88e-02,
2.857800e-03,1.92e-02,
2.858000e-03,1.88e-02,
2.858200e-03,1.88e-02,
2.858400e-03,1.88e-02,
2.858600e-03,1.88e-02,
2.858800e-03,1.92e-02,
2.859000e-03,1.92e-02,
2.859200e-03,1.92e-02,
2.859400e-03,1.88e-02,
2.859600e-03,1.92e-02,
2.859800e-03,1.92e-02,
2.860000e-03,1.88e-02,
2.860200e-03,1.96e-02,
2.860400e-03,1.88e-02,
2.860600e-03,1.92e-02,
2.860800e-03,1.92e-02,
2.861000e-03,1.88e-02,
2.861200e-03,1.92e-02,
2.861400e-03,1.96e-02,
2.861600e-03,1.96e-02,
2.861800e-03,1.92e-02,
2.862000e-03,1.92e-02,
2.862200e-03,1.84e-02,
2.862400e-03,1.92e-02,
2.862600e-03,1.88e-02,
2.862800e-03,1.88e-02,
2.863000e-03,1.88e-02,
2.863200e-03,1.92e-02,
2.863400e-03,1.88e-02,
2.863600e-03,1.92e-02,
2.863800e-03,1.92e-02,
2.864000e-03,1.92e-02,
2.864200e-03,1.96e-02,
2.864400e-03,1.92e-02,
2.864600e-03,1.88e-02,
2.864800e-03,1.92e-02,
2.865000e-03,2.00e-02,
2.865200e-03,1.88e-02,
2.865400e-03,1.88e-02,
2.865600e-03,1.92e-02,
2.865800e-03,1.92e-02,
2.866000e-03,1.92e-02,
2.866200e-03,1.92e-02,
2.866400e-03,1.96e-02,
2.866600e-03,1.88e-02,
2.866800e-03,1.92e-02,
2.867000e-03,1.92e-02,
2.867200e-03,1.92e-02,
2.867400e-03,1.92e-02,
2.867600e-03,1.96e-02,
2.867800e-03,1.92e-02,
2.868000e-03,1.92e-02,
2.868200e-03,1.88e-02,
2.868400e-03,1.92e-02,
2.868600e-03,1.92e-02,
2.868800e-03,1.92e-02,
2.869000e-03,1.88e-02,
2.869200e-03,1.88e-02,
2.869400e-03,1.92e-02,
2.869600e-03,1.88e-02,
2.869800e-03,1.92e-02,
2.870000e-03,1.88e-02,
2.870200e-03,1.96e-02,
2.870400e-03,1.88e-02,
2.870600e-03,1.88e-02,
2.870800e-03,1.88e-02,
2.871000e-03,1.92e-02,
2.871200e-03,1.92e-02,
2.871400e-03,1.88e-02,
2.871600e-03,1.88e-02,
2.871800e-03,1.92e-02,
2.872000e-03,1.84e-02,
2.872200e-03,1.92e-02,
2.872400e-03,1.88e-02,
2.872600e-03,1.88e-02,
2.872800e-03,1.92e-02,
2.873000e-03,1.96e-02,
2.873200e-03,1.88e-02,
2.873400e-03,2.00e-02,
2.873600e-03,1.92e-02,
2.873800e-03,1.88e-02,
2.874000e-03,1.88e-02,
2.874200e-03,1.96e-02,
2.874400e-03,1.92e-02,
2.874600e-03,1.92e-02,
2.874800e-03,1.88e-02,
2.875000e-03,1.92e-02,
2.875200e-03,1.96e-02,
2.875400e-03,1.88e-02,
2.875600e-03,1.92e-02,
2.875800e-03,1.92e-02,
2.876000e-03,1.88e-02,
2.876200e-03,1.92e-02,
2.876400e-03,1.92e-02,
2.876600e-03,1.92e-02,
2.876800e-03,1.88e-02,
2.877000e-03,1.96e-02,
2.877200e-03,1.88e-02,
2.877400e-03,1.88e-02,
2.877600e-03,1.92e-02,
2.877800e-03,1.96e-02,
2.878000e-03,1.88e-02,
2.878200e-03,1.96e-02,
2.878400e-03,1.92e-02,
2.878600e-03,1.96e-02,
2.878800e-03,1.92e-02,
2.879000e-03,1.96e-02,
2.879200e-03,1.88e-02,
2.879400e-03,1.88e-02,
2.879600e-03,1.84e-02,
2.879800e-03,1.88e-02,
2.880000e-03,1.92e-02,
2.880200e-03,1.88e-02,
2.880400e-03,1.92e-02,
2.880600e-03,1.92e-02,
2.880800e-03,1.92e-02,
2.881000e-03,1.88e-02,
2.881200e-03,1.92e-02,
2.881400e-03,1.84e-02,
2.881600e-03,1.92e-02,
2.881800e-03,1.92e-02,
2.882000e-03,1.92e-02,
2.882200e-03,1.88e-02,
2.882400e-03,1.92e-02,
2.882600e-03,1.88e-02,
2.882800e-03,1.96e-02,
2.883000e-03,1.88e-02,
2.883200e-03,1.92e-02,
2.883400e-03,1.88e-02,
2.883600e-03,1.92e-02,
2.883800e-03,1.92e-02,
2.884000e-03,1.88e-02,
2.884200e-03,1.92e-02,
2.884400e-03,1.88e-02,
2.884600e-03,1.92e-02,
2.884800e-03,1.84e-02,
2.885000e-03,1.92e-02,
2.885200e-03,1.88e-02,
2.885400e-03,1.92e-02,
2.885600e-03,1.96e-02,
2.885800e-03,1.88e-02,
2.886000e-03,1.88e-02,
2.886200e-03,1.92e-02,
2.886400e-03,1.92e-02,
2.886600e-03,1.96e-02,
2.886800e-03,1.88e-02,
2.887000e-03,1.88e-02,
2.887200e-03,1.92e-02,
2.887400e-03,1.92e-02,
2.887600e-03,1.92e-02,
2.887800e-03,1.92e-02,
2.888000e-03,1.92e-02,
2.888200e-03,1.84e-02,
2.888400e-03,1.92e-02,
2.888600e-03,1.92e-02,
2.888800e-03,1.88e-02,
2.889000e-03,1.88e-02,
2.889200e-03,1.92e-02,
2.889400e-03,1.88e-02,
2.889600e-03,1.92e-02,
2.889800e-03,1.88e-02,
2.890000e-03,1.88e-02,
2.890200e-03,1.96e-02,
2.890400e-03,1.88e-02,
2.890600e-03,1.88e-02,
2.890800e-03,1.88e-02,
2.891000e-03,1.88e-02,
2.891200e-03,1.92e-02,
2.891400e-03,1.96e-02,
2.891600e-03,1.92e-02,
2.891800e-03,1.92e-02,
2.892000e-03,1.88e-02,
2.892200e-03,1.92e-02,
2.892400e-03,1.92e-02,
2.892600e-03,1.88e-02,
2.892800e-03,1.96e-02,
2.893000e-03,1.88e-02,
2.893200e-03,1.92e-02,
2.893400e-03,1.92e-02,
2.893600e-03,1.88e-02,
2.893800e-03,1.88e-02,
2.894000e-03,1.84e-02,
2.894200e-03,1.88e-02,
2.894400e-03,1.92e-02,
2.894600e-03,1.96e-02,
2.894800e-03,1.88e-02,
2.895000e-03,1.92e-02,
2.895200e-03,1.88e-02,
2.895400e-03,1.88e-02,
2.895600e-03,1.92e-02,
2.895800e-03,1.96e-02,
2.896000e-03,1.96e-02,
2.896200e-03,1.88e-02,
2.896400e-03,1.88e-02,
2.896600e-03,1.92e-02,
2.896800e-03,1.92e-02,
2.897000e-03,1.96e-02,
2.897200e-03,1.88e-02,
2.897400e-03,1.84e-02,
2.897600e-03,1.88e-02,
2.897800e-03,1.92e-02,
2.898000e-03,1.96e-02,
2.898200e-03,1.96e-02,
2.898400e-03,1.88e-02,
2.898600e-03,1.88e-02,
2.898800e-03,1.88e-02,
2.899000e-03,1.92e-02,
2.899200e-03,1.88e-02,
2.899400e-03,1.92e-02,
2.899600e-03,1.88e-02,
2.899800e-03,1.92e-02,
2.900000e-03,1.88e-02,
2.900200e-03,1.88e-02,
2.900400e-03,1.88e-02,
2.900600e-03,1.88e-02,
2.900800e-03,1.92e-02,
2.901000e-03,1.88e-02,
2.901200e-03,1.96e-02,
2.901400e-03,1.96e-02,
2.901600e-03,1.88e-02,
2.901800e-03,1.92e-02,
2.902000e-03,1.84e-02,
2.902200e-03,1.92e-02,
2.902400e-03,1.92e-02,
2.902600e-03,1.88e-02,
2.902800e-03,1.92e-02,
2.903000e-03,1.92e-02,
2.903200e-03,1.96e-02,
2.903400e-03,1.84e-02,
2.903600e-03,1.96e-02,
2.903800e-03,1.92e-02,
2.904000e-03,1.88e-02,
2.904200e-03,1.96e-02,
2.904400e-03,1.92e-02,
2.904600e-03,1.88e-02,
2.904800e-03,1.92e-02,
2.905000e-03,1.92e-02,
2.905200e-03,1.92e-02,
2.905400e-03,1.92e-02,
2.905600e-03,1.88e-02,
2.905800e-03,1.84e-02,
2.906000e-03,1.92e-02,
2.906200e-03,1.96e-02,
2.906400e-03,1.92e-02,
2.906600e-03,1.88e-02,
2.906800e-03,1.88e-02,
2.907000e-03,1.88e-02,
2.907200e-03,1.88e-02,
2.907400e-03,1.88e-02,
2.907600e-03,1.88e-02,
2.907800e-03,1.88e-02,
2.908000e-03,1.92e-02,
2.908200e-03,1.92e-02,
2.908400e-03,1.92e-02,
2.908600e-03,1.92e-02,
2.908800e-03,1.84e-02,
2.909000e-03,1.92e-02,
2.909200e-03,1.84e-02,
2.909400e-03,1.92e-02,
2.909600e-03,1.84e-02,
2.909800e-03,1.88e-02,
2.910000e-03,1.96e-02,
2.910200e-03,1.88e-02,
2.910400e-03,1.92e-02,
2.910600e-03,1.88e-02,
2.910800e-03,1.88e-02,
2.911000e-03,1.92e-02,
2.911200e-03,1.88e-02,
2.911400e-03,1.88e-02,
2.911600e-03,1.96e-02,
2.911800e-03,1.88e-02,
2.912000e-03,1.92e-02,
2.912200e-03,1.88e-02,
2.912400e-03,1.96e-02,
2.912600e-03,1.92e-02,
2.912800e-03,1.88e-02,
2.913000e-03,1.92e-02,
2.913200e-03,1.92e-02,
2.913400e-03,1.92e-02,
2.913600e-03,1.96e-02,
2.913800e-03,1.88e-02,
2.914000e-03,1.88e-02,
2.914200e-03,1.92e-02,
2.914400e-03,1.92e-02,
2.914600e-03,1.92e-02,
2.914800e-03,1.88e-02,
2.915000e-03,1.88e-02,
2.915200e-03,1.92e-02,
2.915400e-03,1.88e-02,
