Format,2.0E,
-9.439999e-04,1.42e-01,
-9.437999e-04,1.44e-01,
-9.435999e-04,1.40e-01,
-9.433999e-04,1.44e-01,
-9.431999e-04,1.42e-01,
-9.429999e-04,1.46e-01,
-9.427999e-04,1.46e-01,
-9.425999e-04,1.48e-01,
-9.423999e-04,1.44e-01,
-9.421999e-04,1.38e-01,
-9.419999e-04,1.46e-01,
-9.417999e-04,1.50e-01,
-9.415999e-04,1.44e-01,
-9.413999e-04,1.42e-01,
-9.411999e-04,1.52e-01,
-9.409999e-04,1.44e-01,
-9.407999e-04,1.48e-01,
-9.405999e-04,1.48e-01,
-9.403999e-04,1.46e-01,
-9.401999e-04,1.44e-01,
-9.399999e-04,1.48e-01,
-9.397999e-04,1.40e-01,
-9.395999e-04,1.42e-01,
-9.393999e-04,1.46e-01,
-9.391999e-04,1.44e-01,
-9.389999e-04,1.46e-01,
-9.387999e-04,1.54e-01,
-9.385999e-04,1.44e-01,
-9.383999e-04,1.50e-01,
-9.381999e-04,1.48e-01,
-9.379999e-04,1.38e-01,
-9.377999e-04,1.46e-01,
-9.375999e-04,1.42e-01,
-9.373999e-04,1.48e-01,
-9.371999e-04,1.44e-01,
-9.369999e-04,1.46e-01,
-9.367999e-04,1.52e-01,
-9.365999e-04,1.46e-01,
-9.363999e-04,1.46e-01,
-9.361999e-04,1.42e-01,
-9.359999e-04,1.46e-01,
-9.357999e-04,1.52e-01,
-9.355999e-04,1.46e-01,
-9.353999e-04,1.48e-01,
-9.351999e-04,1.50e-01,
-9.349999e-04,1.44e-01,
-9.347999e-04,1.44e-01,
-9.345999e-04,1.44e-01,
-9.343999e-04,1.40e-01,
-9.341999e-04,1.44e-01,
-9.339999e-04,1.50e-01,
-9.337999e-04,1.38e-01,
-9.335999e-04,1.44e-01,
-9.333999e-04,1.44e-01,
-9.331999e-04,1.46e-01,
-9.329999e-04,1.44e-01,
-9.327999e-04,1.48e-01,
-9.325999e-04,1.40e-01,
-9.323999e-04,1.44e-01,
-9.321999e-04,1.44e-01,
-9.319999e-04,1.42e-01,
-9.317999e-04,1.50e-01,
-9.315999e-04,1.50e-01,
-9.313999e-04,1.42e-01,
-9.311999e-04,1.46e-01,
-9.309999e-04,1.46e-01,
-9.307999e-04,1.50e-01,
-9.305999e-04,1.40e-01,
-9.303999e-04,1.56e-01,
-9.301999e-04,1.38e-01,
-9.299999e-04,1.48e-01,
-9.297999e-04,1.46e-01,
-9.295999e-04,1.44e-01,
-9.293999e-04,1.44e-01,
-9.291999e-04,1.50e-01,
-9.289999e-04,1.46e-01,
-9.287999e-04,1.48e-01,
-9.285999e-04,1.42e-01,
-9.283999e-04,1.48e-01,
-9.281999e-04,1.52e-01,
-9.279999e-04,1.46e-01,
-9.277999e-04,1.46e-01,
-9.275999e-04,1.40e-01,
-9.273999e-04,1.44e-01,
-9.271999e-04,1.48e-01,
-9.269999e-04,1.44e-01,
-9.267999e-04,1.46e-01,
-9.265999e-04,1.44e-01,
-9.263999e-04,1.42e-01,
-9.261999e-04,1.42e-01,
-9.259999e-04,1.44e-01,
-9.257999e-04,1.44e-01,
-9.255999e-04,1.54e-01,
-9.253999e-04,1.46e-01,
-9.251999e-04,1.38e-01,
-9.249999e-04,1.44e-01,
-9.247999e-04,1.42e-01,
-9.245999e-04,1.48e-01,
-9.243999e-04,1.48e-01,
-9.241999e-04,1.46e-01,
-9.239999e-04,1.46e-01,
-9.237999e-04,1.44e-01,
-9.235999e-04,1.44e-01,
-9.233999e-04,1.46e-01,
-9.231999e-04,1.46e-01,
-9.229999e-04,1.48e-01,
-9.227999e-04,1.52e-01,
-9.225999e-04,1.52e-01,
-9.223999e-04,1.52e-01,
-9.221999e-04,1.52e-01,
-9.219999e-04,1.50e-01,
-9.217999e-04,1.54e-01,
-9.215999e-04,1.52e-01,
-9.213999e-04,2.20e-01,
-9.211999e-04,2.98e-01,
-9.209999e-04,1.94e-01,
-9.207999e-04,1.50e-01,
-9.205999e-04,1.52e-01,
-9.203999e-04,1.52e-01,
-9.201999e-04,1.50e-01,
-9.199999e-04,1.42e-01,
-9.197999e-04,1.50e-01,
-9.195999e-04,1.50e-01,
-9.193999e-04,1.44e-01,
-9.191999e-04,1.46e-01,
-9.189999e-04,1.44e-01,
-9.187999e-04,1.44e-01,
-9.185999e-04,1.48e-01,
-9.183999e-04,1.40e-01,
-9.181999e-04,1.46e-01,
-9.179999e-04,1.54e-01,
-9.177999e-04,1.46e-01,
-9.175999e-04,1.44e-01,
-9.173999e-04,1.46e-01,
-9.171999e-04,1.46e-01,
-9.169999e-04,1.46e-01,
-9.167999e-04,1.44e-01,
-9.165999e-04,1.50e-01,
-9.163999e-04,1.42e-01,
-9.161999e-04,1.46e-01,
-9.159999e-04,1.48e-01,
-9.157999e-04,1.48e-01,
-9.155999e-04,1.46e-01,
-9.153999e-04,1.50e-01,
-9.151999e-04,1.48e-01,
-9.149999e-04,1.44e-01,
-9.147999e-04,1.44e-01,
-9.145999e-04,1.40e-01,
-9.143999e-04,1.44e-01,
-9.141999e-04,1.44e-01,
-9.139999e-04,1.44e-01,
-9.137999e-04,1.44e-01,
-9.135999e-04,1.48e-01,
-9.133999e-04,1.48e-01,
-9.131999e-04,1.40e-01,
-9.129999e-04,1.38e-01,
-9.127999e-04,1.42e-01,
-9.125999e-04,1.40e-01,
-9.123999e-04,1.44e-01,
-9.121999e-04,1.44e-01,
-9.119999e-04,1.50e-01,
-9.117999e-04,1.46e-01,
-9.115999e-04,1.46e-01,
-9.113999e-04,1.44e-01,
-9.111999e-04,1.44e-01,
-9.109999e-04,1.46e-01,
-9.107999e-04,1.46e-01,
-9.105999e-04,1.52e-01,
-9.103999e-04,1.48e-01,
-9.101999e-04,1.46e-01,
-9.099999e-04,1.44e-01,
-9.097999e-04,1.48e-01,
-9.095999e-04,1.50e-01,
-9.093999e-04,1.48e-01,
-9.091999e-04,1.48e-01,
-9.089999e-04,1.38e-01,
-9.087999e-04,1.46e-01,
-9.085999e-04,1.40e-01,
-9.083999e-04,1.44e-01,
-9.081999e-04,1.46e-01,
-9.079999e-04,1.48e-01,
-9.077999e-04,1.46e-01,
-9.075999e-04,1.48e-01,
-9.073999e-04,1.46e-01,
-9.071999e-04,1.40e-01,
-9.069999e-04,1.46e-01,
-9.067999e-04,1.46e-01,
-9.065999e-04,1.48e-01,
-9.063999e-04,1.48e-01,
-9.061999e-04,1.46e-01,
-9.059999e-04,1.44e-01,
-9.057999e-04,1.44e-01,
-9.055999e-04,1.46e-01,
-9.053999e-04,1.46e-01,
-9.051999e-04,1.44e-01,
-9.049999e-04,1.54e-01,
-9.047999e-04,1.52e-01,
-9.045999e-04,1.50e-01,
-9.043999e-04,1.42e-01,
-9.041999e-04,1.40e-01,
-9.039999e-04,1.46e-01,
-9.037999e-04,1.42e-01,
-9.035999e-04,1.46e-01,
-9.033999e-04,1.42e-01,
-9.031999e-04,1.44e-01,
-9.029999e-04,1.46e-01,
-9.027999e-04,1.46e-01,
-9.025999e-04,1.46e-01,
-9.023999e-04,1.48e-01,
-9.021999e-04,1.44e-01,
-9.019999e-04,1.44e-01,
-9.017999e-04,1.38e-01,
-9.015999e-04,1.42e-01,
-9.013999e-04,1.48e-01,
-9.011999e-04,1.42e-01,
-9.009999e-04,1.46e-01,
-9.007999e-04,1.44e-01,
-9.005999e-04,1.50e-01,
-9.003999e-04,1.50e-01,
-9.001999e-04,1.46e-01,
-8.999999e-04,1.46e-01,
-8.997999e-04,1.48e-01,
-8.995999e-04,1.44e-01,
-8.993999e-04,1.50e-01,
-8.991999e-04,1.46e-01,
-8.989999e-04,1.50e-01,
-8.987999e-04,1.44e-01,
-8.985999e-04,1.44e-01,
-8.983999e-04,1.48e-01,
-8.981999e-04,1.50e-01,
-8.979999e-04,1.50e-01,
-8.977999e-04,1.44e-01,
-8.975999e-04,1.44e-01,
-8.973999e-04,1.52e-01,
-8.971999e-04,1.46e-01,
-8.969999e-04,1.46e-01,
-8.967999e-04,1.46e-01,
-8.965999e-04,1.48e-01,
-8.963999e-04,1.48e-01,
-8.961999e-04,1.46e-01,
-8.959999e-04,1.44e-01,
-8.957999e-04,1.44e-01,
-8.955999e-04,1.50e-01,
-8.953999e-04,1.46e-01,
-8.951999e-04,1.40e-01,
-8.949999e-04,1.42e-01,
-8.947999e-04,1.40e-01,
-8.945999e-04,1.44e-01,
-8.943999e-04,1.48e-01,
-8.941999e-04,1.44e-01,
-8.939999e-04,1.48e-01,
-8.937999e-04,1.48e-01,
-8.935999e-04,1.44e-01,
-8.933999e-04,1.46e-01,
-8.931999e-04,1.44e-01,
-8.929999e-04,1.44e-01,
-8.927999e-04,1.48e-01,
-8.925999e-04,1.44e-01,
-8.923999e-04,1.44e-01,
-8.921999e-04,1.52e-01,
-8.919999e-04,1.40e-01,
-8.917999e-04,1.42e-01,
-8.915999e-04,1.56e-01,
-8.913999e-04,1.48e-01,
-8.911999e-04,1.54e-01,
-8.909999e-04,1.44e-01,
-8.907999e-04,1.48e-01,
-8.905999e-04,1.46e-01,
-8.903999e-04,1.50e-01,
-8.901999e-04,1.50e-01,
-8.899999e-04,1.42e-01,
-8.897999e-04,1.54e-01,
-8.895999e-04,1.48e-01,
-8.893999e-04,1.46e-01,
-8.891999e-04,1.44e-01,
-8.889999e-04,1.50e-01,
-8.887999e-04,1.44e-01,
-8.885999e-04,1.48e-01,
-8.883999e-04,1.52e-01,
-8.881999e-04,1.46e-01,
-8.879999e-04,1.42e-01,
-8.877999e-04,1.44e-01,
-8.875999e-04,1.46e-01,
-8.873999e-04,1.52e-01,
-8.871999e-04,1.46e-01,
-8.869999e-04,1.44e-01,
-8.867999e-04,1.48e-01,
-8.865999e-04,1.46e-01,
-8.863999e-04,1.42e-01,
-8.861999e-04,1.50e-01,
-8.859999e-04,1.46e-01,
-8.857999e-04,1.52e-01,
-8.855999e-04,1.46e-01,
-8.853999e-04,1.46e-01,
-8.851999e-04,1.44e-01,
-8.849999e-04,1.52e-01,
-8.847999e-04,1.44e-01,
-8.845999e-04,1.44e-01,
-8.843999e-04,1.46e-01,
-8.841999e-04,1.46e-01,
-8.839999e-04,1.44e-01,
-8.837999e-04,1.40e-01,
-8.835999e-04,1.52e-01,
-8.833999e-04,1.42e-01,
-8.831999e-04,1.42e-01,
-8.829999e-04,1.42e-01,
-8.827999e-04,1.46e-01,
-8.825999e-04,1.48e-01,
-8.823999e-04,1.46e-01,
-8.821999e-04,1.48e-01,
-8.819999e-04,1.42e-01,
-8.817999e-04,1.48e-01,
-8.815999e-04,1.46e-01,
-8.813999e-04,1.52e-01,
-8.811999e-04,1.50e-01,
-8.809999e-04,1.48e-01,
-8.807999e-04,1.44e-01,
-8.805999e-04,1.50e-01,
-8.803999e-04,1.46e-01,
-8.801999e-04,1.42e-01,
-8.799999e-04,1.46e-01,
-8.797999e-04,1.46e-01,
-8.795999e-04,1.48e-01,
-8.793999e-04,1.44e-01,
-8.791999e-04,1.50e-01,
-8.789999e-04,1.40e-01,
-8.787999e-04,1.46e-01,
-8.785999e-04,1.46e-01,
-8.783999e-04,1.44e-01,
-8.781999e-04,1.42e-01,
-8.779999e-04,1.44e-01,
-8.777999e-04,1.50e-01,
-8.775999e-04,1.42e-01,
-8.773999e-04,1.46e-01,
-8.771999e-04,1.42e-01,
-8.769999e-04,1.48e-01,
-8.767999e-04,1.50e-01,
-8.765999e-04,1.48e-01,
-8.763999e-04,1.48e-01,
-8.761999e-04,1.50e-01,
-8.759999e-04,1.46e-01,
-8.757999e-04,1.46e-01,
-8.755999e-04,1.52e-01,
-8.753999e-04,1.46e-01,
-8.751999e-04,1.48e-01,
-8.749999e-04,1.42e-01,
-8.747999e-04,1.42e-01,
-8.745999e-04,1.44e-01,
-8.743999e-04,1.44e-01,
-8.741999e-04,1.38e-01,
-8.739999e-04,1.46e-01,
-8.737999e-04,1.50e-01,
-8.735999e-04,1.50e-01,
-8.733999e-04,1.42e-01,
-8.731999e-04,1.42e-01,
-8.729999e-04,1.46e-01,
-8.727999e-04,1.48e-01,
-8.725999e-04,1.46e-01,
-8.723999e-04,1.44e-01,
-8.721999e-04,1.44e-01,
-8.719999e-04,1.48e-01,
-8.717999e-04,1.44e-01,
-8.715999e-04,1.42e-01,
-8.713999e-04,1.52e-01,
-8.711999e-04,1.50e-01,
-8.709999e-04,1.44e-01,
-8.707999e-04,1.48e-01,
-8.705999e-04,1.50e-01,
-8.703999e-04,1.40e-01,
-8.701999e-04,1.50e-01,
-8.699999e-04,1.48e-01,
-8.697999e-04,1.46e-01,
-8.695999e-04,1.44e-01,
-8.693999e-04,1.48e-01,
-8.691999e-04,1.44e-01,
-8.689999e-04,1.46e-01,
-8.687999e-04,1.52e-01,
-8.685999e-04,1.50e-01,
-8.683999e-04,1.48e-01,
-8.681999e-04,1.50e-01,
-8.679999e-04,1.42e-01,
-8.677999e-04,1.50e-01,
-8.675999e-04,1.48e-01,
-8.673999e-04,1.54e-01,
-8.671999e-04,1.42e-01,
-8.669999e-04,1.42e-01,
-8.667999e-04,1.48e-01,
-8.665999e-04,1.40e-01,
-8.663999e-04,1.44e-01,
-8.661999e-04,1.42e-01,
-8.659999e-04,1.48e-01,
-8.657999e-04,1.48e-01,
-8.655999e-04,1.48e-01,
-8.653999e-04,1.46e-01,
-8.651999e-04,1.46e-01,
-8.649999e-04,1.44e-01,
-8.647999e-04,1.48e-01,
-8.645999e-04,1.48e-01,
-8.643999e-04,1.46e-01,
-8.641999e-04,1.48e-01,
-8.639999e-04,1.42e-01,
-8.637999e-04,1.48e-01,
-8.635999e-04,1.48e-01,
-8.633999e-04,1.48e-01,
-8.631999e-04,1.50e-01,
-8.629999e-04,1.52e-01,
-8.627999e-04,1.50e-01,
-8.625999e-04,1.52e-01,
-8.623999e-04,1.52e-01,
-8.621999e-04,1.46e-01,
-8.619999e-04,1.44e-01,
-8.617999e-04,1.54e-01,
-8.615999e-04,1.46e-01,
-8.613999e-04,1.46e-01,
-8.611999e-04,1.48e-01,
-8.609999e-04,1.56e-01,
-8.607999e-04,1.58e-01,
-8.605999e-04,1.80e-01,
-8.603999e-04,2.56e-01,
-8.601999e-04,2.46e-01,
-8.599999e-04,1.74e-01,
-8.597999e-04,1.60e-01,
-8.595999e-04,1.52e-01,
-8.593999e-04,1.46e-01,
-8.591999e-04,1.46e-01,
-8.589999e-04,1.44e-01,
-8.587999e-04,1.54e-01,
-8.585999e-04,1.44e-01,
-8.583999e-04,1.46e-01,
-8.581999e-04,1.52e-01,
-8.579999e-04,1.46e-01,
-8.577999e-04,1.50e-01,
-8.575999e-04,1.44e-01,
-8.573999e-04,1.46e-01,
-8.571999e-04,1.44e-01,
-8.569999e-04,1.46e-01,
-8.567999e-04,1.52e-01,
-8.565999e-04,1.44e-01,
-8.563999e-04,1.48e-01,
-8.561999e-04,1.48e-01,
-8.559999e-04,1.46e-01,
-8.557999e-04,1.44e-01,
-8.555999e-04,1.52e-01,
-8.553999e-04,1.50e-01,
-8.551999e-04,1.46e-01,
-8.549999e-04,1.48e-01,
-8.547999e-04,1.50e-01,
-8.545999e-04,1.50e-01,
-8.543999e-04,1.48e-01,
-8.541999e-04,1.46e-01,
-8.539999e-04,1.48e-01,
-8.537999e-04,1.44e-01,
-8.535999e-04,1.48e-01,
-8.533999e-04,1.46e-01,
-8.531999e-04,1.54e-01,
-8.529999e-04,1.44e-01,
-8.527999e-04,1.40e-01,
-8.525999e-04,1.48e-01,
-8.523999e-04,1.50e-01,
-8.521999e-04,1.46e-01,
-8.519999e-04,1.48e-01,
-8.517999e-04,1.48e-01,
-8.515999e-04,1.48e-01,
-8.513999e-04,1.54e-01,
-8.511999e-04,1.44e-01,
-8.509999e-04,1.44e-01,
-8.507999e-04,1.42e-01,
-8.505999e-04,1.42e-01,
-8.503999e-04,1.46e-01,
-8.501999e-04,1.44e-01,
-8.499999e-04,1.52e-01,
-8.497999e-04,1.52e-01,
-8.495999e-04,1.52e-01,
-8.493999e-04,1.48e-01,
-8.491999e-04,1.48e-01,
-8.489999e-04,1.44e-01,
-8.487999e-04,1.48e-01,
-8.485999e-04,1.54e-01,
-8.483999e-04,1.40e-01,
-8.481999e-04,1.46e-01,
-8.479999e-04,1.48e-01,
-8.477999e-04,1.46e-01,
-8.475999e-04,1.42e-01,
-8.473999e-04,1.48e-01,
-8.471999e-04,1.46e-01,
-8.469999e-04,1.46e-01,
-8.467999e-04,1.44e-01,
-8.465999e-04,1.42e-01,
-8.463999e-04,1.44e-01,
-8.461999e-04,1.52e-01,
-8.459999e-04,1.46e-01,
-8.457999e-04,1.48e-01,
-8.455999e-04,1.46e-01,
-8.453999e-04,1.48e-01,
-8.451999e-04,1.52e-01,
-8.449999e-04,1.50e-01,
-8.447999e-04,1.50e-01,
-8.445999e-04,1.46e-01,
-8.443999e-04,1.50e-01,
-8.441999e-04,1.54e-01,
-8.439999e-04,1.50e-01,
-8.437999e-04,1.52e-01,
-8.435999e-04,1.46e-01,
-8.433999e-04,1.50e-01,
-8.431999e-04,1.54e-01,
-8.429999e-04,1.46e-01,
-8.427999e-04,1.40e-01,
-8.425999e-04,1.48e-01,
-8.423999e-04,1.44e-01,
-8.421999e-04,1.48e-01,
-8.419999e-04,1.46e-01,
-8.417999e-04,1.48e-01,
-8.415999e-04,1.50e-01,
-8.413999e-04,1.48e-01,
-8.411999e-04,1.44e-01,
-8.409999e-04,1.48e-01,
-8.407999e-04,1.50e-01,
-8.405999e-04,1.44e-01,
-8.403999e-04,1.44e-01,
-8.401999e-04,1.48e-01,
-8.399999e-04,1.42e-01,
-8.397999e-04,1.46e-01,
-8.395999e-04,1.40e-01,
-8.393999e-04,1.48e-01,
-8.391999e-04,1.42e-01,
-8.389999e-04,1.48e-01,
-8.387999e-04,1.42e-01,
-8.385999e-04,1.46e-01,
-8.383999e-04,1.50e-01,
-8.381999e-04,1.50e-01,
-8.379999e-04,1.50e-01,
-8.377999e-04,1.46e-01,
-8.375999e-04,1.42e-01,
-8.373999e-04,1.44e-01,
-8.371999e-04,1.46e-01,
-8.369999e-04,1.58e-01,
-8.367999e-04,1.46e-01,
-8.365999e-04,1.46e-01,
-8.363999e-04,1.40e-01,
-8.361999e-04,1.46e-01,
-8.359999e-04,1.46e-01,
-8.357999e-04,1.50e-01,
-8.355999e-04,1.46e-01,
-8.353999e-04,1.44e-01,
-8.351999e-04,1.48e-01,
-8.349999e-04,1.44e-01,
-8.347999e-04,1.52e-01,
-8.345999e-04,1.46e-01,
-8.343999e-04,1.44e-01,
-8.341999e-04,1.40e-01,
-8.339999e-04,1.44e-01,
-8.337999e-04,1.48e-01,
-8.335999e-04,1.44e-01,
-8.333999e-04,1.48e-01,
-8.331999e-04,1.50e-01,
-8.329999e-04,1.48e-01,
-8.327999e-04,1.46e-01,
-8.325999e-04,1.44e-01,
-8.323999e-04,1.44e-01,
-8.321999e-04,1.42e-01,
-8.319999e-04,1.52e-01,
-8.317999e-04,1.48e-01,
-8.315999e-04,1.48e-01,
-8.313999e-04,1.46e-01,
-8.311999e-04,1.48e-01,
-8.309999e-04,1.40e-01,
-8.307999e-04,1.44e-01,
-8.305999e-04,1.46e-01,
-8.303999e-04,1.48e-01,
-8.301999e-04,1.46e-01,
-8.299999e-04,1.52e-01,
-8.297999e-04,1.48e-01,
-8.295999e-04,1.46e-01,
-8.293999e-04,1.44e-01,
-8.291999e-04,1.44e-01,
-8.289999e-04,1.52e-01,
-8.287999e-04,1.52e-01,
-8.285999e-04,1.48e-01,
-8.283999e-04,1.52e-01,
-8.281999e-04,1.50e-01,
-8.279999e-04,1.44e-01,
-8.277999e-04,1.50e-01,
-8.275999e-04,1.54e-01,
-8.273999e-04,1.42e-01,
-8.271999e-04,1.50e-01,
-8.269999e-04,1.40e-01,
-8.267999e-04,1.46e-01,
-8.265999e-04,1.50e-01,
-8.263999e-04,1.50e-01,
-8.261999e-04,1.46e-01,
-8.259999e-04,1.44e-01,
-8.257999e-04,1.48e-01,
-8.255999e-04,1.46e-01,
